simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
890,66,52,34,37,46,54,43,59,28,30,36,39,26,39,17,52,27,53,40,31,40,21,48,47,46,54,42,47,30,47
891,69,46,21,38,46,49,46,50,45,41,43,36,24,41,19,49,25,51,49,19,53,26,37,49,50,47,52,42,22,46
892,63,48,35,31,51,47,36,51,36,33,40,33,22,46,16,45,31,52,38,20,43,23,46,52,50,58,52,46,35,52
893,65,50,36,20,50,42,46,55,29,43,39,34,29,41,23,48,25,53,41,25,41,19,42,47,51,52,51,49,32,53
894,58,39,42,32,49,47,41,55,36,37,37,47,18,43,21,49,28,50,40,16,45,32,56,51,54,47,42,49,24,46
895,64,45,33,32,52,50,37,52,31,38,36,34,22,47,14,39,34,51,43,28,46,22,51,51,45,58,48,48,26,54
896,57,53,27,34,51,41,47,53,34,38,36,37,22,42,19,47,30,54,47,19,47,24,50,64,51,55,45,40,25,42
897,62,48,37,40,46,50,37,47,32,37,33,40,33,49,21,45,31,55,47,17,47,24,46,59,44,52,44,40,20,48
898,61,46,41,36,57,50,46,56,28,32,37,31,21,43,17,53,34,46,45,26,43,17,52,48,49,57,51,41,22,45
899,58,55,26,34,53,48,52,56,36,44,31,36,26,48,22,37,31,46,42,21,42,21,37,53,55,55,44,54,20,48
900,66,46,36,23,43,44,40,56,34,44,47,33,25,44,17,47,30,56,37,25,35,22,46,54,50,59,53,46,26,47
901,60,55,37,32,56,39,32,52,27,42,37,36,27,53,25,38,25,57,39,22,46,19,38,53,54,61,41,53,23,52
902,64,46,29,43,58,49,43,49,35,33,41,37,25,39,31,46,28,55,49,25,43,27,42,49,44,54,45,39,21,42
903,62,54,31,47,49,46,41,49,33,40,32,43,24,36,16,48,28,58,45,23,47,21,49,51,48,52,39,53,22,44
904,62,46,39,35,56,46,38,52,29,42,40,28,22,48,33,40,30,60,53,18,38,24,31,50,45,49,53,49,27,48
905,67,47,36,26,59,40,39,54,33,37,47,49,27,35,20,46,30,56,46,19,38,22,39,49,50,53,39,48,22,58
906,70,37,34,36,49,46,45,50,31,40,47,38,22,45,23,43,28,57,47,20,45,27,41,47,53,52,49,43,17,49
907,60,47,37,38,60,46,41,48,33,45,34,40,22,47,26,38,23,52,50,29,42,22,49,54,45,56,39,42,23,43
908,63,46,29,35,44,46,43,50,33,37,37,42,21,45,20,50,32,44,52,15,44,24,49,57,49,44,48,45,35,52
909,63,48,34,31,43,45,43,49,33,42,41,35,26,38,18,47,24,52,43,31,40,30,45,44,55,55,54,44,24,54
910,59,44,36,31,53,46,42,50,37,38,31,42,26,43,28,48,23,48,47,18,48,17,45,51,54,59,49,49,19,50
911,65,39,39,29,48,42,45,45,33,32,41,35,23,38,24,48,33,59,36,25,41,21,47,56,52,56,53,44,30,52
912,62,53,33,27,54,45,47,55,31,34,43,32,27,46,19,37,18,55,44,22,43,21,48,44,61,57,52,42,24,55
913,65,54,37,37,50,44,42,54,33,35,37,43,22,47,22,41,24,53,43,24,40,27,49,52,43,58,53,39,22,41
914,62,50,30,37,53,43,37,56,37,48,45,39,21,32,21,46,22,53,43,24,44,19,43,43,55,63,42,47,24,52
915,59,47,35,32,54,49,36,50,33,37,47,41,33,33,35,43,23,53,43,27,47,19,36,58,43,58,43,49,20,48
916,61,48,32,30,49,50,39,54,35,31,50,41,28,42,26,52,29,46,35,25,41,28,44,50,49,57,41,50,19,49
917,68,49,39,30,53,44,45,47,32,36,32,46,21,37,23,48,28,56,44,27,46,19,44,44,49,53,49,49,23,50
918,62,58,26,39,50,51,43,50,31,48,32,32,21,49,23,45,28,45,46,23,43,19,46,48,54,55,50,44,23,47
919,67,49,33,24,55,51,40,49,36,40,36,31,29,42,22,42,26,50,50,26,42,22,42,49,59,54,46,50,20,49
920,61,49,23,33,49,45,46,57,32,40,33,42,27,46,25,45,25,64,40,23,43,30,43,48,44,60,51,41,18,48
921,58,44,35,34,52,50,43,50,36,34,44,38,29,44,22,37,19,54,40,28,38,27,43,51,51,55,49,45,21,60
922,58,42,38,31,53,44,43,56,37,49,36,37,23,44,22,46,24,40,46,29,33,26,45,42,57,58,46,49,25,52
923,68,45,41,28,46,46,30,57,33,44,35,32,22,47,21,44,31,59,45,20,45,23,47,49,54,55,55,42,21,46
924,59,47,31,35,49,43,38,49,33,37,42,43,22,48,29,46,28,51,49,27,42,20,38,59,41,57,47,42,26,53
925,66,40,30,27,50,42,36,62,32,40,38,40,27,42,20,31,30,56,45,27,37,28,42,49,50,60,48,55,28,53
926,61,51,40,27,54,53,39,52,37,38,33,27,22,42,24,50,27,52,47,25,41,23,46,57,52,58,45,47,21,40
927,62,49,35,38,57,51,45,47,34,38,39,39,24,46,17,39,24,50,41,30,44,18,42,46,49,58,49,52,22,46
928,63,43,39,30,54,46,41,47,32,27,34,42,26,51,22,46,21,52,48,23,41,27,40,58,55,58,46,48,26,45
929,66,47,33,31,51,45,43,55,32,43,37,44,23,48,22,36,25,56,42,24,38,23,42,51,52,51,50,49,23,49
930,65,52,45,30,45,41,36,54,27,38,39,39,26,36,27,40,32,55,53,24,42,21,45,58,43,55,47,50,21,45
931,62,47,34,25,47,45,41,58,36,42,39,42,28,41,25,49,25,53,43,21,45,19,39,50,54,52,50,45,20,54
932,64,51,33,28,51,48,36,48,33,39,39,31,29,52,19,44,20,54,39,20,52,24,47,52,53,52,42,48,29,54
933,61,49,27,28,55,46,43,52,25,30,30,40,23,45,28,49,27,56,48,33,40,25,42,54,57,64,48,46,15,45
934,61,40,41,34,55,45,36,51,34,40,41,41,22,42,24,39,34,53,36,23,43,18,47,52,49,52,55,49,23,51
935,67,40,29,28,57,43,37,58,33,33,40,39,24,47,24,51,21,49,47,26,40,22,42,54,47,50,50,51,31,51
936,53,45,35,36,56,51,41,48,36,40,40,38,22,50,25,36,30,53,47,22,35,21,44,57,54,61,43,38,24,50
937,63,49,41,27,51,51,44,48,32,34,42,36,30,47,11,41,23,48,48,24,47,16,46,48,57,59,52,51,22,43
938,64,47,30,35,48,42,44,50,31,45,38,34,19,53,19,45,33,54,45,22,42,19,43,55,56,50,53,42,26,47
939,64,45,33,30,53,42,44,52,35,37,36,36,31,41,23,43,32,55,52,23,40,18,44,54,50,55,54,39,22,48
940,60,52,40,34,51,44,42,46,34,40,33,36,22,44,19,47,28,46,52,24,40,18,48,51,53,54,43,46,30,54
941,58,41,39,32,45,44,48,55,34,35,34,42,22,47,26,44,34,53,41,33,37,24,48,56,46,57,48,37,24,47
942,60,54,28,31,50,43,38,52,39,34,41,41,26,46,17,40,31,49,50,22,41,35,40,55,54,57,44,44,24,45
943,58,51,36,30,49,49,35,51,40,38,41,42,27,56,20,41,28,51,46,32,34,18,47,52,52,50,46,36,27,48
944,65,45,39,29,50,45,46,47,38,42,36,38,36,52,19,43,19,48,34,20,45,24,44,52,46,53,54,42,29,51
945,59,52,27,43,51,51,45,48,38,38,34,49,24,39,15,44,26,54,43,26,34,30,38,48,50,56,54,42,26,47
946,61,56,33,34,54,49,42,55,31,41,33,39,34,44,18,39,26,58,44,21,39,29,34,49,56,52,49,38,25,48
947,67,46,41,33,53,47,42,48,32,32,43,41,25,38,24,45,30,52,44,22,42,21,37,56,52,59,46,47,18,48
948,63,47,40,31,53,53,38,57,35,32,37,42,22,39,21,44,23,53,42,27,42,21,40,45,58,57,48,48,22,51
949,62,45,34,31,52,41,45,57,37,39,36,41,22,37,14,51,33,54,52,32,42,18,40,45,55,54,43,46,20,53
950,63,45,41,36,50,46,41,54,26,40,37,38,23,49,23,46,26,46,50,31,41,20,41,46,51,52,56,50,21,42
951,60,53,32,35,56,46,35,49,35,44,38,38,28,36,24,45,35,52,44,20,42,20,43,48,47,59,48,42,29,48
952,62,50,34,31,51,42,40,51,35,37,43,42,26,34,26,47,24,49,41,22,42,24,54,53,57,57,54,33,24,46
953,62,50,32,35,52,46,33,50,32,42,36,37,22,52,18,50,35,52,53,15,34,25,50,53,54,53,49,41,24,44
954,62,47,36,28,49,51,53,43,31,43,35,26,32,45,29,45,29,55,48,24,39,26,51,47,51,54,39,43,20,50
955,67,40,37,26,47,49,39,52,46,38,36,37,25,47,20,42,25,56,37,27,39,24,50,54,48,49,46,57,21,50
956,55,47,26,33,52,44,41,51,35,46,37,48,21,36,20,48,38,46,53,29,40,28,36,51,58,51,47,41,28,45
957,61,51,29,25,58,52,41,41,41,35,37,31,19,49,20,53,27,57,45,32,43,30,37,51,51,55,45,43,23,49
958,61,52,34,28,43,40,44,58,32,45,39,34,33,51,20,39,23,58,36,24,49,27,40,46,55,49,51,36,35,49
959,60,51,36,37,55,47,41,60,31,38,41,34,23,41,23,45,26,52,42,25,42,19,44,48,52,56,46,39,25,52
960,63,47,32,26,55,52,40,55,41,45,40,33,20,41,15,38,32,49,43,24,44,15,38,55,55,53,50,54,25,51
961,60,47,35,37,60,44,37,46,40,37,47,42,33,44,19,43,24,45,50,26,37,16,43,51,53,58,42,43,22,50
962,60,51,36,30,52,47,44,50,34,35,34,36,23,43,20,48,17,53,40,25,48,21,38,51,55,58,51,48,33,50
963,62,46,31,34,47,41,43,53,35,41,44,38,26,42,21,44,33,55,43,19,47,20,42,53,47,58,51,45,22,48
964,62,46,46,36,55,45,39,52,25,41,27,29,26,38,23,46,32,58,47,28,44,18,45,47,57,56,45,42,25,51
965,60,59,37,42,42,46,44,39,44,30,45,46,27,47,23,42,28,53,49,18,37,21,47,44,53,41,49,40,28,50
966,66,48,28,34,45,49,43,52,32,35,42,39,26,39,20,44,24,56,44,32,39,23,43,52,52,46,49,47,27,55
967,67,45,33,30,58,42,43,46,33,37,27,33,25,50,28,38,34,59,49,28,43,18,38,60,50,58,50,45,21,43
968,59,47,40,37,52,46,44,52,38,37,39,29,29,42,18,41,27,52,47,22,41,26,40,49,50,57,51,45,27,47
969,67,42,25,36,54,41,39,48,35,33,46,38,23,40,17,40,23,54,49,25,43,25,47,52,50,58,51,55,21,54
970,59,49,42,29,47,43,49,46,45,42,41,28,20,39,19,40,28,51,52,28,49,21,40,53,54,57,49,45,22,44
971,60,43,37,32,49,38,48,50,32,38,30,33,25,50,26,51,31,55,45,27,44,22,30,55,52,58,55,38,24,53
972,60,48,38,31,54,44,42,52,32,42,39,42,24,47,21,40,27,56,50,26,42,20,45,47,52,54,45,40,20,51
973,59,44,43,26,49,43,43,53,34,52,41,43,25,45,21,46,23,49,44,28,44,23,28,44,56,60,50,43,26,46
974,68,44,36,30,55,48,35,58,42,41,34,26,37,38,18,40,34,48,41,24,48,19,44,45,50,57,47,47,21,56
975,67,48,43,43,55,48,41,52,29,41,43,36,25,37,16,51,25,54,39,24,42,19,43,50,44,55,48,44,22,47
976,62,47,39,24,55,48,45,43,40,36,39,35,18,44,31,52,27,53,46,17,43,22,45,52,50,46,50,49,23,50
977,65,53,28,32,51,48,43,49,31,41,36,40,20,50,25,44,30,53,41,29,43,22,39,51,55,56,48,42,20,46
978,62,39,26,25,52,52,46,54,36,39,37,35,18,48,21,43,36,44,46,16,37,24,44,59,58,55,48,47,30,54
979,60,43,43,33,46,43,46,46,42,38,44,29,23,40,25,50,32,53,42,21,40,35,43,45,56,51,50,41,20,51
980,50,52,46,30,46,39,43,48,43,44,41,42,26,45,20,42,23,47,48,23,41,22,44,51,55,58,44,47,23,48
981,67,48,32,33,49,46,47,53,34,35,43,40,23,50,17,47,22,48,44,32,37,23,37,51,51,53,48,45,21,55
982,63,42,35,25,59,50,36,59,37,39,36,33,32,36,21,44,31,49,38,20,47,26,37,51,48,56,53,55,21,52
983,61,44,33,26,45,47,50,54,51,34,44,38,29,48,22,46,32,54,41,22,43,27,40,46,49,52,43,39,19,52
984,59,49,36,33,49,44,40,54,37,39,37,41,30,44,15,46,25,59,39,26,44,17,36,46,53,61,52,49,29,42
985,68,47,38,20,53,51,34,57,31,39,50,40,18,44,22,48,27,56,33,28,46,22,43,49,48,57,45,44,24,49
986,54,44,42,35,49,49,37,48,33,37,42,34,28,43,23,49,23,53,52,25,44,18,54,48,54,50,50,42,25,46
987,57,53,33,33,47,42,41,57,34,39,34,35,22,48,18,48,29,51,55,24,41,21,42,48,49,57,54,42,27,50
988,63,45,35,38,56,48,37,57,44,38,42,45,23,33,16,44,23,53,45,24,42,18,41,49,54,61,47,40,23,47
989,62,40,39,27,54,39,43,52,33,35,38,38,33,50,26,44,20,57,39,23,41,23,43,55,50,56,53,49,18,51
990,59,51,33,23,49,44,46,52,37,35,33,37,26,35,32,38,30,48,42,15,45,21,48,59,53,58,51,54,25,52
991,65,45,40,32,44,43,47,50,32,37,41,36,31,50,23,44,25,51,48,23,40,24,49,48,51,48,54,45,19,46
992,63,47,41,34,56,45,39,47,41,47,29,42,28,41,18,46,26,52,52,25,34,23,47,54,49,51,45,38,25,46
993,58,45,34,34,46,50,38,53,34,44,37,41,19,39,24,49,34,55,49,28,46,25,38,47,49,55,47,43,18,52
994,60,55,41,27,47,55,36,48,33,30,39,39,29,45,19,46,33,55,41,21,33,29,49,50,51,60,46,50,19,45
995,66,49,34,32,48,42,54,46,32,33,42,42,21,42,21,41,30,61,42,31,36,22,45,48,53,51,48,45,25,49
996,66,43,31,36,44,46,48,54,37,42,38,35,24,40,20,49,22,48,45,27,41,28,46,56,43,54,51,46,19,52
997,60,50,32,34,52,42,43,52,32,40,34,40,24,44,18,44,26,55,52,23,41,22,45,51,52,57,50,42,23,51
998,60,44,40,23,51,44,39,56,28,47,36,37,21,47,25,40,40,58,41,25,42,30,47,45,53,53,44,42,19,54
999,66,41,28,36,51,40,38,51,34,31,36,41,32,48,32,37,27,49,45,24,38,31,51,54,46,54,46,44,32,48
