simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
667,63,51,45,34,43,55,41,55,36,32,41,41,24,40,20,42,28,51,40,28,33,22,47,46,53,54,45,49,21,51
668,57,40,36,32,57,50,41,59,32,41,36,33,25,42,18,46,35,54,43,17,45,20,41,55,50,60,47,48,22,49
669,66,51,35,35,52,41,44,47,34,41,40,40,27,46,24,44,28,47,35,16,42,23,48,47,54,52,46,55,24,47
670,58,45,48,26,55,49,35,49,34,36,43,37,23,43,26,46,22,50,46,21,44,19,49,56,39,64,49,43,25,51
671,68,38,31,31,46,49,39,51,28,38,33,42,38,46,27,50,25,55,46,27,43,14,38,51,56,55,47,49,21,49
672,59,36,42,34,52,45,45,55,36,38,33,31,28,40,17,51,30,54,50,19,44,23,45,54,58,52,41,46,23,50
673,57,41,29,37,52,42,46,54,33,42,46,30,26,40,18,45,30,46,43,21,40,33,46,55,54,60,51,39,26,49
674,61,48,30,35,55,47,43,51,34,45,35,38,21,36,17,44,26,54,58,23,48,18,40,52,53,58,54,45,20,42
675,53,50,34,30,47,50,34,57,35,45,41,37,32,37,14,48,30,56,45,21,41,21,55,56,48,51,44,43,24,52
676,54,55,39,24,59,46,39,47,30,42,32,39,21,50,25,47,23,47,50,32,43,21,36,53,61,57,43,42,26,48
677,57,54,36,32,53,46,49,54,33,37,44,35,22,41,17,46,23,48,49,24,38,24,44,48,49,51,51,50,25,51
678,65,47,34,27,54,47,44,55,38,39,32,44,25,41,24,39,29,54,36,23,47,18,43,44,58,58,44,44,27,51
679,64,50,33,31,41,45,34,54,35,38,40,32,26,50,24,55,30,50,40,26,40,20,53,46,49,46,49,44,28,58
680,62,51,39,28,47,52,40,47,37,33,42,38,29,43,26,42,22,49,42,21,34,32,44,57,50,51,49,53,22,49
681,62,46,39,31,47,49,36,52,33,34,33,30,24,46,24,47,26,45,54,26,38,29,51,52,47,47,56,53,29,45
682,61,53,34,33,51,39,33,54,37,31,37,37,33,48,22,42,26,61,47,20,35,23,39,49,54,59,51,41,27,54
683,62,46,28,29,56,49,31,48,32,37,34,36,23,52,33,55,36,55,35,23,43,16,50,48,49,57,43,54,19,52
684,54,42,27,30,55,43,43,57,27,39,39,39,24,45,21,39,22,58,46,33,45,19,39,57,50,56,49,52,24,57
685,66,40,33,35,49,46,45,50,40,32,36,38,19,41,18,48,28,50,56,24,42,20,38,60,53,58,53,45,20,48
686,67,50,35,39,42,50,52,51,32,36,37,35,25,45,20,46,27,54,44,25,40,22,45,45,56,54,43,43,22,49
687,55,43,35,30,49,39,43,56,29,44,40,42,22,44,18,52,23,49,47,18,50,22,48,54,55,63,51,40,27,43
688,65,51,28,34,44,50,31,49,41,43,37,33,26,54,33,45,27,55,41,23,33,19,43,52,46,57,49,40,29,53
689,59,49,25,36,49,39,51,55,32,36,44,48,25,48,18,46,32,55,44,23,46,25,34,48,53,60,48,39,18,46
690,65,45,31,31,56,50,42,51,44,34,36,33,22,40,19,37,35,58,51,29,41,22,44,52,49,57,50,41,19,47
691,60,47,39,30,50,50,39,50,39,37,39,35,33,46,19,41,30,58,47,25,42,21,39,57,50,54,40,42,22,50
692,65,45,43,28,51,49,43,53,42,47,38,34,23,38,21,45,18,53,44,19,42,28,48,48,46,56,45,45,27,47
693,59,38,39,29,44,54,45,53,35,46,38,41,23,43,25,45,27,55,45,17,34,18,47,51,51,55,53,48,25,48
694,61,44,43,26,53,46,42,48,39,32,47,36,20,48,23,48,26,53,43,19,38,20,45,53,51,56,44,50,20,57
695,61,40,37,25,50,38,42,58,28,41,35,40,23,40,21,42,29,56,47,26,46,26,47,52,48,57,54,53,20,49
696,63,43,35,30,51,46,42,49,32,37,44,34,22,46,27,46,31,55,46,20,40,20,38,59,51,58,47,41,21,57
697,63,45,31,42,51,50,43,52,36,40,36,41,19,40,16,37,20,59,53,26,43,18,46,58,55,53,42,35,24,57
698,61,45,34,31,43,43,47,51,32,33,35,45,20,56,28,40,21,54,51,29,41,24,48,49,45,55,51,45,21,53
699,62,44,31,24,59,49,43,46,30,37,42,28,24,41,26,41,27,53,43,23,48,18,48,53,60,57,50,45,29,50
700,56,45,35,39,54,49,42,56,35,39,35,39,24,34,21,49,23,50,48,19,43,23,41,48,55,55,51,47,26,50
701,59,43,38,36,51,47,39,52,34,35,36,37,26,41,28,47,19,51,47,24,35,18,45,60,50,62,48,48,23,52
702,59,49,36,36,57,46,44,51,38,41,38,37,24,44,21,45,20,57,47,26,37,25,43,46,48,56,43,44,28,45
703,60,39,37,33,48,46,36,57,43,50,40,36,22,37,15,43,31,49,51,24,45,18,49,48,52,51,50,45,20,56
704,60,42,38,29,58,53,40,57,31,41,43,34,26,39,26,50,24,49,43,26,41,21,45,52,49,51,50,42,20,51
705,62,46,40,29,51,47,42,56,32,42,44,37,17,50,18,42,26,57,40,23,40,30,46,46,50,51,55,49,21,42
706,64,46,38,29,54,45,33,49,27,38,38,46,24,49,23,46,36,47,41,32,30,20,52,50,48,62,49,40,26,49
707,63,49,39,30,54,49,42,53,32,42,40,33,23,45,24,47,34,54,42,19,42,22,38,48,47,51,46,48,26,49
708,71,49,39,28,51,44,44,51,27,36,35,29,35,52,23,44,27,44,47,23,42,18,49,60,45,55,49,41,17,56
709,69,49,31,34,48,48,37,53,33,38,34,41,33,37,31,42,27,56,44,23,41,28,45,49,48,46,53,43,20,50
710,66,51,39,28,56,51,40,49,27,46,35,37,25,42,27,45,21,52,44,16,35,24,48,49,55,54,52,42,21,54
711,62,50,33,21,49,45,39,57,39,39,37,30,23,44,13,45,28,58,48,24,44,23,49,58,56,54,43,44,24,52
712,65,43,37,26,48,49,33,55,33,43,40,32,29,47,21,45,26,50,52,32,32,22,48,47,52,54,55,40,27,48
713,63,46,29,30,55,52,36,49,26,36,39,43,19,51,24,42,31,59,49,23,34,23,40,53,57,53,47,46,27,49
714,61,50,33,35,53,42,41,52,41,39,34,46,28,47,20,44,23,53,43,23,33,22,48,50,53,57,50,41,22,47
715,62,45,26,34,48,41,44,51,41,34,38,39,19,43,27,40,19,54,46,16,44,25,44,62,51,56,51,50,28,53
716,61,43,33,30,47,36,40,51,35,45,38,42,32,51,21,40,21,59,41,18,35,34,40,49,52,60,53,51,27,46
717,64,50,28,35,40,49,36,59,29,40,37,41,30,48,14,54,33,51,43,23,38,17,48,48,58,52,52,43,21,50
718,57,48,40,39,49,51,42,50,39,36,35,38,22,47,16,54,31,49,43,18,41,31,46,45,45,54,44,45,26,50
719,62,50,42,29,49,43,45,49,33,28,43,32,25,48,26,48,23,55,49,20,39,22,43,48,53,61,52,44,28,42
720,58,50,29,26,62,47,41,56,37,35,37,41,31,47,19,42,28,51,45,19,39,27,49,40,51,61,44,42,26,51
721,63,42,42,30,52,41,46,52,45,40,34,33,23,52,24,36,25,47,41,33,38,19,53,50,48,57,47,49,22,47
722,64,43,38,30,57,48,44,53,34,41,33,46,25,44,27,39,21,56,46,21,36,21,33,53,50,47,48,48,33,52
723,64,39,28,31,51,39,47,52,41,43,44,37,30,47,27,43,32,51,46,18,45,25,34,46,55,60,49,41,21,45
724,59,48,40,29,54,40,47,53,43,40,42,38,24,44,19,49,23,54,39,21,30,20,38,47,58,62,49,45,26,50
725,61,51,31,32,50,39,46,52,33,30,35,43,23,41,27,43,26,55,43,26,49,16,45,60,47,54,51,41,27,54
726,59,42,35,31,56,43,34,53,33,41,39,43,31,42,28,40,29,55,48,19,45,22,36,50,57,49,49,45,26,51
727,50,50,26,38,49,51,34,53,33,38,40,45,19,44,18,42,34,54,51,21,38,23,45,47,53,53,53,41,32,56
728,68,41,25,36,49,49,39,54,29,45,44,38,28,36,20,49,32,53,49,21,43,23,44,43,55,55,52,41,26,44
729,71,48,38,39,53,46,39,45,38,50,34,41,22,48,23,40,25,52,48,19,40,20,44,51,47,51,48,41,17,53
730,67,48,44,38,49,41,32,53,39,36,43,39,22,44,18,43,31,48,37,19,37,27,44,52,56,52,49,44,26,53
731,66,43,28,34,57,44,45,50,34,44,35,43,31,45,15,34,26,47,58,21,49,18,41,54,48,51,54,43,25,48
732,63,42,25,34,55,51,44,49,23,38,36,39,23,44,27,47,24,49,42,29,48,24,49,47,52,62,42,42,29,52
733,62,47,37,23,55,41,42,44,34,39,36,42,29,44,21,42,27,52,48,33,41,22,48,50,51,56,52,39,22,52
734,62,53,26,32,53,36,40,48,41,39,32,35,23,43,22,45,32,48,41,20,40,20,46,54,49,62,55,50,27,57
735,61,44,29,31,55,45,47,53,32,40,38,32,25,49,21,45,20,58,41,28,46,24,39,58,46,49,54,49,22,50
736,59,44,23,43,50,48,40,55,40,39,42,40,25,44,25,43,30,53,47,20,38,17,39,63,46,58,45,44,21,50
737,65,45,30,37,44,43,41,53,32,36,42,30,24,42,28,48,20,58,54,17,42,20,38,61,54,58,53,40,25,51
738,59,43,41,33,53,47,37,52,33,31,35,36,21,45,25,47,32,58,49,22,43,21,45,52,50,52,51,50,18,50
739,59,50,39,32,54,42,40,56,31,43,33,31,17,49,24,47,30,55,43,19,45,20,44,50,47,57,54,44,28,48
740,64,47,43,40,51,39,36,51,39,39,34,37,23,42,16,46,31,47,48,30,39,24,45,53,51,53,50,39,24,50
741,58,47,36,32,57,36,45,56,46,31,42,34,25,39,12,46,25,47,48,27,36,24,50,51,46,52,56,48,22,57
742,65,52,33,26,47,46,41,54,25,35,41,38,25,50,21,47,33,48,44,21,44,19,44,54,56,51,52,44,25,50
743,64,42,30,34,54,44,35,46,35,43,39,38,32,49,29,49,24,45,41,23,44,25,48,56,51,50,50,43,22,46
744,66,52,37,31,56,42,40,52,44,48,35,37,25,40,17,41,20,46,37,21,46,25,49,43,54,59,50,44,22,52
745,65,49,40,28,45,53,41,46,37,34,49,45,26,41,22,49,27,51,45,25,40,16,55,50,46,53,43,45,22,43
746,68,56,33,35,42,46,42,56,31,39,41,35,22,44,25,38,24,58,46,22,49,13,46,48,50,44,51,47,26,54
747,58,47,37,29,48,46,38,54,29,37,42,40,32,47,24,44,38,48,40,27,45,24,40,50,50,52,44,49,26,46
748,66,45,39,27,53,44,40,50,26,36,43,37,23,42,26,44,32,49,50,20,43,23,41,45,59,59,51,43,24,51
749,64,42,28,39,56,48,40,53,36,27,40,38,28,48,17,50,26,53,41,23,43,28,41,50,49,57,48,42,32,44
750,60,52,35,25,50,45,48,48,31,42,38,33,22,47,29,49,28,52,45,22,42,22,55,54,49,55,50,46,20,37
751,58,39,29,37,50,45,42,58,34,36,39,35,29,42,26,44,31,48,43,22,43,20,43,52,54,59,53,41,29,50
752,61,42,28,31,54,41,41,50,40,34,45,38,23,47,31,41,26,44,50,16,40,26,41,62,50,54,49,51,22,53
753,59,49,39,28,54,50,40,54,32,33,41,35,20,52,22,48,30,50,41,22,36,22,44,53,47,53,55,44,19,59
754,62,41,33,26,55,49,42,58,35,31,43,35,26,44,19,48,28,51,42,20,44,25,44,52,57,59,51,41,22,48
755,60,48,31,36,46,43,40,50,40,38,37,33,33,49,21,41,26,57,46,29,44,16,46,52,47,52,53,44,24,49
756,61,50,34,34,51,44,36,52,37,30,51,36,29,44,21,45,23,50,51,28,36,16,55,58,55,52,43,44,19,46
757,64,45,35,26,55,51,37,62,37,39,36,39,23,42,22,41,26,52,37,22,39,26,40,54,55,59,45,54,19,49
758,58,46,30,23,54,48,42,47,37,43,39,37,25,45,20,38,35,56,46,18,43,29,46,55,50,63,46,42,24,46
759,59,36,38,30,58,52,39,56,37,31,44,31,30,40,29,48,29,51,56,20,34,13,44,53,53,52,48,44,21,55
760,61,45,38,34,50,51,38,53,32,35,42,35,27,44,15,40,25,55,44,31,42,19,48,52,51,55,48,45,23,53
761,56,51,41,27,51,49,41,58,33,26,45,35,25,45,29,45,31,54,51,23,42,18,48,56,41,56,46,44,20,44
762,69,52,27,34,52,49,42,53,36,42,39,33,25,39,23,48,28,50,40,17,36,29,46,51,45,56,48,42,23,57
763,65,51,35,22,53,43,36,51,32,41,49,35,23,46,17,42,27,53,53,24,36,21,54,41,55,58,52,44,25,47
764,55,41,35,26,53,50,33,59,32,42,31,37,23,43,25,54,33,55,52,17,45,24,39,54,54,52,47,46,22,52
765,56,47,42,28,48,47,37,56,39,44,34,39,19,40,20,49,35,52,45,24,47,26,49,54,50,55,44,40,17,48
766,65,47,37,28,45,46,44,61,36,37,30,33,25,52,21,40,20,53,48,18,45,31,44,49,56,59,52,43,21,45
767,62,43,36,34,56,33,46,57,44,39,39,29,25,54,23,49,33,52,54,17,43,28,31,47,57,45,48,36,20,51
768,62,58,35,29,52,43,43,53,38,41,38,36,27,41,17,44,31,46,46,26,46,26,40,46,51,49,46,51,23,47
769,62,50,28,34,46,45,42,56,42,38,45,42,21,44,20,40,32,55,35,24,47,16,46,53,49,51,44,43,29,52
770,66,51,37,28,47,47,43,53,30,36,41,41,30,39,18,49,29,54,41,19,45,23,44,49,49,52,47,44,24,55
771,63,47,31,30,52,36,41,49,30,31,42,38,25,46,20,53,35,58,47,23,42,16,50,49,54,53,48,45,26,51
772,58,46,36,26,54,50,40,51,46,40,42,32,28,47,12,45,27,56,49,20,46,23,44,49,48,51,46,48,20,51
773,64,45,36,26,42,46,49,56,36,37,36,32,27,52,22,39,42,51,48,22,41,23,45,48,58,39,55,41,22,51
774,56,42,27,35,51,44,45,52,36,42,48,34,28,40,23,45,29,49,42,20,40,23,43,54,53,57,44,47,28,54
775,62,40,27,35,48,45,33,59,33,50,36,34,22,47,32,50,25,54,51,24,41,27,37,51,48,53,49,40,30,48
776,57,50,31,37,51,45,40,43,36,33,47,30,28,51,18,47,27,50,46,20,40,18,46,48,57,55,53,47,24,56
777,59,40,35,30,58,42,38,55,42,37,39,43,23,45,25,44,24,55,47,28,38,18,39,49,45,55,57,44,27,50
778,64,54,32,31,51,46,50,54,22,44,34,39,30,39,18,49,32,56,47,19,39,19,41,52,50,55,44,43,25,52
779,63,43,34,32,52,44,45,47,36,42,43,39,23,45,24,44,37,49,40,23,36,27,46,50,56,52,47,40,22,50
780,56,44,36,34,55,38,36,47,38,39,51,38,22,49,19,50,27,52,47,23,39,23,51,49,47,56,55,50,16,44
781,56,46,28,31,48,46,40,53,32,38,40,35,24,49,18,46,26,64,37,24,47,18,46,54,50,59,52,45,23,56
782,68,48,31,31,52,43,39,56,44,36,39,39,34,44,22,41,30,54,44,20,33,21,43,53,42,52,48,43,25,56
783,60,47,37,41,53,45,45,47,35,34,40,32,21,44,21,40,31,52,44,18,40,26,42,55,54,46,52,49,19,61
784,66,54,35,31,52,49,37,54,38,30,36,32,29,44,21,42,25,58,47,31,42,22,43,55,45,57,49,33,23,51
785,68,47,35,35,57,35,39,52,39,37,39,37,24,46,28,43,23,44,47,25,37,21,48,52,54,50,49,47,22,51
786,64,39,31,31,57,42,41,52,37,43,34,35,28,41,25,42,26,52,47,16,42,28,49,52,50,58,49,49,22,49
787,64,44,28,33,54,47,45,47,37,45,48,36,25,45,17,41,29,49,45,22,44,26,40,55,51,52,46,41,21,54
788,64,47,34,29,48,49,37,54,28,44,44,37,23,43,27,52,28,43,42,31,44,19,40,50,50,60,40,54,20,50
789,58,45,24,38,47,52,45,54,28,42,40,30,21,52,21,47,24,51,42,22,41,25,50,53,58,52,49,50,20,50
790,58,52,29,29,48,49,43,59,43,31,35,43,28,52,24,44,22,49,45,21,40,28,45,49,46,61,48,35,24,51
791,63,56,33,25,52,48,45,53,30,38,41,39,23,47,22,36,29,50,46,23,40,18,46,54,48,62,46,50,18,50
792,63,48,35,28,52,49,41,50,27,40,36,40,25,43,16,40,29,58,53,32,40,20,39,58,51,54,48,54,22,40
793,60,45,36,36,52,42,41,56,36,39,45,36,26,48,23,38,28,54,47,21,40,17,41,52,52,50,47,46,27,50
794,68,43,45,31,55,49,40,48,35,41,36,36,22,45,18,56,24,57,48,24,35,22,45,48,54,51,48,41,24,42
795,61,49,41,30,52,47,47,54,37,51,41,39,23,37,20,48,26,47,38,16,38,21,43,50,54,57,49,43,23,49
796,58,46,30,25,49,51,35,54,30,45,40,35,23,46,24,39,34,49,46,25,40,22,46,60,55,55,53,46,21,49
797,60,47,33,28,53,39,35,57,34,37,37,49,32,47,20,48,30,51,46,22,36,22,51,48,51,51,46,46,24,51
798,60,45,42,31,51,46,47,45,43,40,37,27,27,42,24,42,33,48,46,33,36,22,48,45,49,55,50,47,20,50
799,65,43,33,31,53,47,46,55,38,39,43,29,38,52,25,41,28,38,47,17,46,24,44,43,53,55,41,35,26,56
800,65,48,38,25,46,48,42,53,33,37,45,35,27,44,18,44,31,47,43,26,45,21,39,56,43,54,50,51,25,52
801,63,40,39,37,47,44,44,52,30,40,39,37,35,47,16,41,25,47,46,13,40,25,39,57,58,59,53,39,27,52
802,61,51,27,25,53,47,43,51,33,38,41,38,23,54,20,48,23,54,49,20,38,24,54,50,53,57,40,40,23,53
803,64,41,42,27,47,44,41,59,28,37,35,35,23,48,23,45,31,55,34,15,34,29,42,54,50,62,51,50,27,58
804,63,52,33,37,52,45,39,51,37,36,28,40,22,42,24,52,24,48,40,24,41,20,55,57,44,58,38,51,24,54
805,58,43,43,31,49,37,47,49,30,39,42,41,29,47,18,44,31,51,42,15,41,21,48,54,53,57,50,47,26,48
806,58,51,31,29,47,42,42,52,33,38,30,47,27,48,22,50,32,52,46,23,40,20,44,49,50,52,54,47,21,54
807,60,52,36,27,57,49,34,54,38,40,37,34,28,40,18,37,34,51,42,21,41,23,42,56,48,58,44,52,21,57
808,62,44,39,34,54,44,43,55,29,40,36,34,31,43,17,51,20,48,38,19,47,27,42,46,51,64,42,54,21,56
809,60,53,37,36,54,44,47,57,30,39,30,37,25,42,26,48,28,48,44,25,40,21,44,51,52,52,51,38,24,48
810,65,51,34,37,50,48,36,51,36,42,44,30,26,47,12,45,30,53,39,19,42,20,40,54,52,59,49,43,27,50
811,58,49,34,31,57,45,44,48,33,45,36,34,29,39,26,46,31,42,40,29,32,28,39,58,55,53,48,47,27,48
812,64,47,27,33,59,47,43,48,30,35,41,29,26,42,23,50,31,58,48,21,40,26,48,49,50,56,44,43,21,52
813,66,54,35,30,51,48,46,50,34,41,40,37,21,44,20,44,23,54,42,27,37,22,51,53,50,59,38,46,18,50
814,61,47,31,34,47,52,46,43,33,37,38,37,25,39,25,47,32,53,49,27,39,19,43,57,54,54,50,38,26,48
815,62,46,33,35,53,42,49,53,38,36,37,41,24,38,17,41,36,54,48,26,40,18,44,51,53,52,44,51,22,47
816,58,51,34,35,49,45,32,54,28,45,32,38,24,51,19,44,23,52,47,22,49,21,45,52,51,57,52,48,22,51
817,66,43,38,28,48,44,47,51,31,38,42,37,21,48,26,49,27,52,47,25,37,20,46,50,46,59,49,48,19,49
818,59,46,36,39,52,51,39,51,29,34,43,38,30,43,22,43,29,46,53,23,40,23,41,49,53,55,46,40,28,50
819,62,43,32,33,49,48,47,53,34,40,47,28,19,37,17,40,33,52,42,26,43,26,42,56,52,60,53,42,27,48
820,62,50,28,32,50,42,40,51,35,40,38,40,27,46,15,51,26,55,41,23,38,23,35,52,53,61,52,46,23,56
821,68,50,37,29,50,42,43,54,29,42,39,36,25,41,15,48,26,56,47,24,39,25,46,53,50,56,55,45,24,37
822,56,47,35,35,47,50,39,50,38,40,33,38,28,41,19,38,32,57,51,21,44,20,52,54,50,47,40,40,31,58
823,60,45,33,32,53,46,46,53,32,43,32,29,26,46,16,48,28,51,44,24,48,26,48,51,56,53,45,43,23,51
824,63,53,34,26,49,47,42,54,32,45,40,33,27,42,28,47,30,49,39,16,42,16,48,48,54,61,48,44,25,49
825,59,43,32,30,57,45,32,51,31,38,46,49,34,47,25,38,26,47,46,30,44,19,39,45,49,56,43,40,31,59
826,61,44,38,29,48,47,43,47,30,45,43,42,24,42,33,44,35,49,41,19,35,27,33,52,57,59,53,43,22,46
827,60,42,44,29,48,45,37,52,31,39,35,31,26,48,22,48,29,55,48,30,38,21,49,52,49,58,50,41,23,51
828,57,44,32,34,48,48,44,54,33,42,47,42,29,38,17,40,27,54,47,23,33,27,38,53,55,57,53,44,24,47
829,61,44,30,31,58,42,44,60,37,43,35,37,21,47,17,44,34,50,43,23,40,17,47,54,56,54,47,36,26,53
830,63,41,46,35,54,43,40,54,34,39,35,36,27,43,17,47,30,56,45,23,36,23,43,54,46,55,45,46,26,49
831,56,49,32,31,50,50,42,48,42,33,36,30,23,42,22,46,30,50,45,25,36,26,51,50,58,54,49,39,31,55
832,63,56,26,37,51,48,46,50,34,33,32,41,24,46,20,44,23,53,45,29,41,22,35,54,50,59,51,52,21,45
833,59,49,26,37,55,49,50,48,32,44,40,42,26,44,16,40,27,52,40,23,34,27,42,53,50,56,45,45,26,54
834,63,39,37,34,53,49,37,56,25,43,40,53,20,44,23,47,29,52,40,27,39,18,38,52,47,56,51,41,26,52
835,65,42,41,24,56,44,40,53,30,34,40,35,27,48,30,44,33,53,48,27,38,16,43,44,48,55,51,45,24,53
836,56,44,37,30,54,49,41,48,40,35,34,36,25,52,31,42,26,57,41,31,34,30,32,55,52,55,50,39,27,48
837,59,53,31,44,46,39,39,48,27,34,45,36,27,46,28,45,29,51,51,22,41,22,44,51,52,53,47,43,24,54
838,69,47,35,28,49,50,48,50,42,39,39,36,26,44,17,48,22,51,45,28,44,15,43,49,55,52,44,41,26,49
839,60,45,38,28,50,49,49,60,36,35,40,44,23,38,22,49,31,51,40,26,39,19,45,55,49,57,48,36,23,46
840,60,48,28,40,55,45,41,54,36,38,35,41,25,42,22,48,24,50,47,23,38,30,45,55,49,43,46,47,25,51
841,59,51,26,33,52,46,41,59,31,46,40,41,32,44,17,44,26,53,48,20,42,22,37,46,52,56,48,43,22,54
842,64,50,32,32,45,48,41,54,32,42,42,36,17,44,24,44,23,54,48,25,43,26,45,46,52,65,38,49,26,44
843,59,44,34,30,46,46,43,57,32,37,35,39,27,42,25,50,24,56,40,26,53,20,49,48,52,60,43,47,20,47
844,64,52,27,28,53,49,42,48,38,42,36,39,32,46,15,44,26,48,43,21,42,22,46,52,47,60,46,48,20,55
845,59,52,34,36,43,47,41,54,30,42,43,36,23,57,23,54,25,56,43,16,43,27,37,46,52,51,47,43,19,52
846,66,44,29,34,46,39,42,54,43,46,38,39,19,44,18,42,25,54,46,26,40,19,46,48,59,58,52,45,23,47
847,69,45,30,35,49,57,39,46,35,31,36,39,23,44,23,46,33,50,44,23,40,21,44,50,47,59,49,49,28,47
848,63,40,39,40,53,51,41,51,31,38,42,37,26,46,15,45,26,48,49,28,38,21,44,53,48,57,44,43,25,49
849,63,53,35,30,50,53,35,57,29,34,45,41,35,43,20,43,25,47,34,18,41,23,47,50,52,57,47,47,23,54
850,64,47,35,44,53,51,37,51,33,36,37,33,23,45,28,42,28,55,42,28,39,23,39,51,52,56,41,39,26,53
851,57,48,36,29,53,39,35,47,32,44,41,42,23,49,31,46,30,51,48,20,44,17,47,45,56,58,51,39,21,52
852,60,51,36,33,49,41,34,64,38,41,38,24,23,41,17,41,32,52,49,19,38,24,47,53,53,57,46,46,29,55
853,56,43,34,24,52,54,42,53,40,34,39,39,23,48,18,50,24,58,42,20,37,21,47,61,46,55,49,50,24,48
854,67,46,32,36,56,48,41,56,36,39,37,35,25,40,24,42,27,46,40,22,39,20,51,48,53,57,45,40,28,55
855,66,56,28,26,45,47,42,51,34,38,49,35,17,44,19,41,18,43,55,27,41,27,41,49,58,54,49,48,29,54
856,59,53,36,30,56,43,43,53,31,39,46,35,23,44,28,50,27,53,42,25,39,24,42,51,47,62,44,39,20,47
857,60,47,35,30,47,48,42,48,28,32,34,37,25,54,33,43,29,49,41,30,44,28,53,51,51,51,49,48,21,43
858,58,51,37,29,50,42,44,49,32,37,27,36,27,49,18,44,30,43,56,20,42,27,45,59,48,56,48,41,29,57
859,66,51,30,30,46,52,36,52,35,40,40,33,27,37,31,44,35,58,46,24,31,22,46,51,55,55,48,40,24,46
860,67,45,30,27,45,44,39,50,35,31,41,26,38,50,28,48,22,57,52,25,33,21,42,59,54,57,53,43,22,47
861,63,40,40,30,58,42,42,52,32,44,41,36,23,50,20,47,29,45,50,27,44,15,44,49,52,56,48,39,28,45
862,58,48,35,27,50,45,37,52,44,30,48,38,21,42,25,29,31,49,46,25,43,24,49,47,53,51,48,54,25,57
863,65,45,35,35,46,42,44,57,33,35,45,32,25,43,15,48,28,52,46,31,45,17,39,47,49,57,47,45,28,55
864,55,42,40,26,48,41,38,56,38,40,40,41,22,52,17,43,26,51,47,23,35,25,47,50,54,62,54,52,18,48
865,64,49,32,25,51,46,40,54,34,37,29,31,25,51,31,44,21,53,43,22,46,17,37,53,52,59,53,46,29,57
866,66,37,36,31,55,46,39,50,23,46,45,39,30,46,26,38,24,55,43,26,44,20,41,50,52,59,47,47,20,50
867,61,49,33,33,52,44,42,52,39,36,31,34,26,49,23,37,36,60,44,28,44,34,39,55,52,53,51,30,22,42
868,63,54,36,36,44,47,41,52,39,31,36,41,28,41,21,51,28,50,39,19,42,19,50,46,52,54,54,44,19,54
869,57,52,33,26,52,52,44,44,37,46,46,31,26,36,22,49,33,48,45,24,39,25,45,50,54,52,45,47,23,48
870,63,51,27,33,47,50,38,53,42,36,43,35,26,44,19,45,25,55,45,22,40,17,41,55,58,51,47,48,24,51
871,58,49,30,35,47,47,48,58,31,33,45,33,25,43,21,43,29,47,48,22,38,21,47,50,55,59,48,46,26,49
872,68,48,37,29,46,47,39,45,39,35,36,34,32,44,24,48,29,58,44,33,40,21,39,50,52,54,49,41,18,52
873,67,51,33,38,49,44,36,59,26,43,35,43,26,41,13,44,31,56,42,21,44,25,40,51,55,57,52,41,22,46
874,57,52,40,22,53,39,40,57,31,43,38,33,28,48,24,43,27,57,38,24,42,22,45,54,51,53,44,50,27,49
875,63,43,38,23,53,44,51,52,33,31,42,36,29,40,24,44,27,49,51,23,38,29,42,50,55,49,47,48,22,55
876,66,57,35,28,53,46,41,46,28,31,39,32,24,48,21,42,22,60,42,24,43,30,47,53,47,52,44,48,33,49
877,68,47,34,43,41,48,35,56,32,39,28,43,25,49,18,46,28,57,44,28,32,20,45,54,56,43,49,47,19,57
878,63,46,38,23,48,45,41,50,37,37,39,29,23,52,26,38,32,56,50,25,46,24,49,52,51,60,40,43,19,49
879,59,53,36,32,51,42,46,58,34,37,35,38,26,53,21,37,27,53,44,21,39,26,42,46,48,55,57,43,24,48
880,63,47,30,30,56,37,36,51,41,40,38,41,32,48,22,48,19,48,44,23,38,28,44,57,56,55,47,45,23,44
881,63,44,32,25,45,47,47,58,37,41,37,35,23,37,30,47,27,48,47,28,46,21,40,52,53,52,49,43,23,54
882,70,37,32,34,51,50,34,53,34,40,31,43,23,51,19,52,22,52,45,27,40,21,45,54,42,53,49,52,29,46
883,66,40,37,30,47,48,42,42,38,31,37,34,31,49,28,53,24,46,43,29,38,18,50,48,51,53,48,49,31,50
884,63,44,41,34,55,38,40,52,40,36,47,33,29,49,27,37,34,52,37,13,43,17,42,52,46,61,46,49,22,52
885,63,37,30,26,45,44,43,52,35,35,49,38,28,45,19,48,32,55,40,23,41,22,44,55,58,53,49,44,27,51
886,62,43,36,29,45,39,45,56,40,46,38,36,22,43,13,48,33,47,46,21,46,23,51,47,54,56,52,43,23,48
887,62,42,36,30,50,41,42,55,37,38,31,36,21,48,21,51,30,52,49,20,43,17,55,46,53,57,47,48,22,51
888,55,47,32,34,47,45,38,58,37,40,33,37,26,40,15,51,35,52,47,25,44,22,44,55,43,52,52,50,27,48
889,61,53,36,27,50,46,39,50,34,39,43,36,30,42,26,45,28,54,42,22,39,20,46,48,56,60,52,38,19,50
