simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
444,62,40,35,30,50,53,46,53,42,34,39,40,27,48,24,41,28,56,39,23,39,17,38,54,47,58,53,46,24,45
445,65,50,39,29,46,35,47,46,28,37,37,43,25,39,19,49,32,51,53,25,46,20,46,54,56,52,45,50,20,47
446,65,51,39,27,50,49,42,56,38,47,31,40,34,48,18,42,27,59,46,22,31,18,47,49,53,49,44,37,27,45
447,59,52,27,24,49,44,45,58,31,39,48,42,34,40,24,40,26,55,38,27,37,21,39,56,58,52,50,43,18,55
448,66,51,33,25,55,54,43,53,33,36,42,43,23,45,14,50,30,52,42,21,41,19,44,56,44,51,43,50,18,54
449,64,45,30,34,47,45,41,49,30,41,36,46,27,43,21,48,28,53,49,19,40,17,46,50,50,63,50,46,21,52
450,65,45,32,28,50,45,38,52,39,49,34,43,35,40,27,44,26,47,44,22,34,26,47,49,59,50,46,48,19,48
451,68,49,34,24,49,47,45,44,48,34,38,43,26,43,26,45,31,48,46,19,37,27,45,54,54,54,44,39,30,40
452,60,41,37,35,47,40,40,54,28,43,31,39,32,51,21,51,29,58,40,20,41,21,40,52,55,60,49,43,24,49
453,61,47,35,27,55,50,45,49,28,44,34,33,35,39,21,45,33,49,41,25,41,24,47,57,48,48,42,55,20,53
454,52,49,38,24,51,52,41,52,42,40,39,35,29,41,22,49,25,65,41,20,43,20,37,56,46,56,54,42,21,49
455,63,48,33,28,50,51,45,52,37,34,36,35,27,52,16,37,33,54,39,21,35,22,41,47,60,59,47,48,23,58
456,62,51,36,41,53,54,42,47,31,37,32,44,34,45,14,47,32,49,40,19,38,17,50,53,45,52,46,43,24,53
457,64,47,31,27,52,46,41,57,41,39,44,24,25,37,19,44,27,49,49,23,36,22,51,49,59,56,48,55,23,46
458,65,53,37,30,55,41,40,49,29,50,45,40,24,47,21,37,29,51,43,34,41,19,43,53,47,56,46,41,16,49
459,65,50,36,30,51,48,46,55,31,37,39,35,36,50,15,49,34,49,45,24,40,19,45,40,56,52,41,43,18,52
460,57,47,39,31,49,48,46,48,30,41,33,41,26,50,21,39,27,47,40,28,50,18,52,49,48,60,41,50,23,52
461,61,42,33,31,47,48,39,53,35,31,38,44,23,43,29,44,29,56,48,26,43,31,38,51,46,59,43,49,18,53
462,64,51,25,29,55,48,41,50,30,47,36,43,26,37,22,37,37,54,46,31,39,22,35,49,53,50,51,49,23,51
463,64,48,34,29,57,44,43,58,28,44,36,34,25,43,21,50,27,49,45,35,37,18,39,47,50,50,52,57,21,46
464,61,44,27,20,48,56,42,52,33,35,35,36,33,37,25,39,33,53,43,30,44,21,46,50,56,61,42,50,34,45
465,62,40,34,30,57,50,44,54,36,34,37,35,29,47,19,49,30,57,42,16,43,18,41,45,58,55,56,43,19,51
466,63,47,38,29,49,41,45,58,31,46,42,39,29,46,17,49,21,49,35,24,36,20,52,52,50,54,49,51,24,45
467,62,48,37,25,55,50,43,51,39,43,40,37,21,43,26,35,29,57,41,28,37,22,42,47,57,53,51,40,28,44
468,66,45,40,25,57,49,42,50,32,35,42,30,29,46,23,48,26,48,40,23,36,27,46,50,54,49,56,43,23,51
469,60,46,35,34,46,45,40,53,34,40,33,34,21,37,18,54,37,52,39,30,44,19,52,48,55,55,49,47,21,53
470,65,52,33,40,52,42,40,52,38,33,37,40,32,40,18,44,24,51,36,33,38,20,50,49,56,51,47,42,22,54
471,60,49,35,25,48,51,37,52,44,48,40,39,25,33,19,44,22,50,44,31,37,23,46,54,47,54,48,52,23,51
472,67,53,25,39,47,50,44,51,47,39,40,29,30,45,22,48,31,53,44,19,40,14,42,43,51,55,43,41,24,55
473,57,48,38,30,47,47,45,57,26,34,40,35,20,44,17,47,32,60,47,22,43,27,44,58,47,49,53,46,19,52
474,61,51,36,31,49,42,34,57,38,37,44,41,30,40,30,46,21,52,38,21,34,18,51,51,51,55,45,52,27,48
475,61,47,42,24,51,46,40,54,34,39,40,44,22,47,19,45,23,46,46,21,41,22,47,59,55,48,46,54,24,44
476,62,51,28,26,56,44,46,55,30,42,38,31,23,44,36,43,24,58,47,23,40,18,42,52,55,49,51,48,20,49
477,66,43,34,30,53,50,30,54,35,46,37,42,20,36,23,52,32,51,51,19,36,17,50,51,56,56,51,41,24,45
478,60,48,39,24,60,49,36,44,30,43,43,39,26,45,27,42,23,52,53,20,40,18,43,57,59,55,43,43,21,49
479,70,46,33,28,50,45,41,59,41,40,43,38,30,43,12,47,21,54,45,24,45,25,45,48,51,50,42,48,24,43
480,50,56,42,32,43,53,45,55,35,40,43,31,22,38,24,48,28,46,46,25,43,13,49,56,55,57,49,46,21,40
481,57,40,31,28,48,48,43,54,40,42,44,41,25,51,15,44,29,54,45,25,40,15,50,55,54,52,45,45,18,53
482,58,51,24,23,53,52,40,57,33,44,39,29,26,46,21,44,22,47,43,33,47,26,43,52,52,54,51,39,26,56
483,64,42,29,24,54,52,50,46,39,39,35,33,23,45,18,50,25,47,40,20,47,27,38,50,59,59,53,44,25,54
484,62,46,37,31,51,46,49,54,36,42,43,38,27,42,32,41,20,52,41,23,41,21,43,48,54,52,47,42,23,47
485,65,49,41,33,50,49,37,51,43,37,35,41,29,45,22,46,31,57,43,24,39,16,47,49,46,53,46,43,19,45
486,60,48,33,25,55,48,44,55,28,38,44,38,28,50,22,45,21,54,49,27,27,27,38,55,53,65,47,42,26,39
487,65,42,35,26,45,48,36,56,36,46,36,30,25,36,23,45,19,56,44,20,42,25,51,50,52,59,54,45,30,54
488,66,45,35,33,40,39,42,52,44,32,40,41,25,39,32,43,27,48,44,32,45,20,47,47,51,50,50,48,21,53
489,72,46,24,32,56,46,41,57,31,35,37,40,28,44,26,45,24,52,49,29,39,28,38,54,45,59,49,44,17,44
490,64,48,42,33,56,42,45,51,34,37,35,37,22,43,14,41,28,55,50,19,42,25,46,50,49,53,47,49,24,50
491,65,47,27,34,55,50,41,48,26,42,41,37,26,47,13,43,32,58,53,24,46,20,49,47,57,51,42,40,19,51
492,69,45,34,25,54,45,40,47,41,42,40,41,31,48,28,42,34,54,47,27,44,19,42,45,43,50,48,43,22,41
493,61,48,38,33,57,43,32,53,26,41,33,41,26,41,21,46,32,54,50,27,46,22,36,48,49,60,50,49,21,47
494,69,34,42,25,54,53,39,46,30,37,38,29,34,46,21,48,33,59,47,19,44,18,40,52,57,52,51,43,26,45
495,60,39,30,39,48,47,45,54,25,39,36,39,20,43,22,44,30,49,50,26,41,29,50,54,56,56,49,40,23,48
496,61,41,42,27,59,52,37,54,41,37,44,35,22,44,29,46,18,49,37,21,32,21,51,48,56,55,56,43,22,51
497,59,50,35,29,51,45,36,54,39,37,41,41,28,40,21,51,26,45,32,25,45,24,49,53,46,58,49,50,24,48
498,55,45,36,36,47,56,38,53,39,49,26,30,25,38,21,45,30,56,46,25,39,19,46,55,51,54,43,49,27,52
499,61,54,38,36,49,53,49,50,32,40,37,36,31,41,19,39,30,51,53,19,37,19,45,48,56,51,42,46,20,49
500,65,47,40,31,52,45,34,45,27,31,40,36,32,39,31,46,29,44,46,18,35,33,47,56,49,49,52,51,25,56
501,54,48,39,28,51,58,41,51,40,39,39,37,31,46,29,44,24,51,43,19,36,24,43,57,54,53,50,39,19,44
502,66,49,38,29,54,41,40,59,29,42,37,30,20,50,26,42,25,60,43,19,40,25,46,48,52,58,47,41,24,51
503,63,41,41,25,56,43,36,54,36,42,29,35,33,38,17,40,30,57,39,20,47,22,49,56,53,57,52,43,26,51
504,64,48,39,33,51,53,36,50,37,40,33,44,30,47,18,49,25,57,43,18,45,28,40,49,34,55,54,49,16,46
505,58,50,30,33,46,47,44,47,34,40,43,41,26,46,16,44,22,57,43,32,37,19,52,55,55,54,51,37,22,50
506,64,46,31,28,50,38,43,53,38,41,42,35,22,38,25,44,37,57,46,21,44,25,47,47,52,47,52,42,27,49
507,66,53,25,37,54,47,40,53,32,34,36,40,24,41,29,45,29,56,55,25,36,19,47,48,55,52,45,40,21,47
508,66,49,35,26,52,48,50,56,39,32,39,38,20,53,25,48,21,45,43,23,40,27,42,46,54,53,50,41,22,48
509,57,52,36,26,49,46,47,50,36,45,39,36,23,42,14,46,26,54,45,23,39,32,38,61,54,52,51,41,20,51
510,60,49,33,33,53,48,38,53,33,41,35,43,24,34,30,46,24,51,52,24,31,27,36,55,57,51,46,44,25,55
511,70,48,31,34,56,53,38,58,31,33,41,38,32,40,24,47,24,50,44,27,41,18,38,50,47,52,50,48,20,48
512,66,48,44,24,55,46,41,52,38,37,41,33,22,49,25,43,24,54,44,19,41,26,40,42,54,56,43,50,23,51
513,60,47,32,28,55,33,36,57,30,38,39,34,28,49,21,45,23,53,50,22,45,21,49,55,51,51,53,51,24,51
514,66,43,29,27,56,49,38,45,41,45,41,43,27,46,22,46,24,50,38,26,37,26,44,50,49,59,57,42,18,47
515,68,50,37,28,48,46,43,52,37,36,46,38,26,45,17,49,28,51,42,26,38,16,33,50,50,63,49,53,19,47
516,62,44,35,25,49,47,41,46,40,41,38,48,32,43,29,41,24,46,45,26,42,23,38,54,49,54,50,49,24,46
517,67,49,31,23,52,47,36,57,37,34,41,41,28,44,25,45,25,56,47,22,32,17,43,51,50,51,55,49,24,52
518,68,51,36,25,58,47,42,53,37,37,38,38,26,52,19,47,28,55,37,24,42,22,38,45,55,46,49,48,22,46
519,57,49,35,28,53,55,36,54,35,41,43,39,24,46,18,46,24,46,46,26,43,16,38,46,55,57,44,56,27,48
520,67,51,31,32,51,43,46,48,32,39,33,37,22,38,26,53,35,47,47,22,39,18,51,50,49,46,52,49,26,51
521,62,49,37,32,54,43,45,46,43,41,35,34,26,36,25,37,23,51,43,24,39,34,40,51,53,56,44,52,19,57
522,56,52,37,26,58,48,50,50,28,42,40,34,26,42,25,46,22,57,37,22,45,22,54,47,44,61,44,53,21,42
523,57,43,41,28,47,47,35,54,40,34,43,32,22,55,19,43,29,47,46,29,44,27,44,53,43,59,49,51,16,54
524,61,43,33,25,45,55,41,51,48,35,43,35,20,43,30,44,24,49,35,22,45,31,39,48,56,49,53,51,19,58
525,62,45,34,34,48,43,48,58,41,39,40,39,22,48,17,45,23,55,45,21,38,19,50,50,59,54,46,46,15,47
526,63,44,38,31,48,43,37,53,33,40,35,40,26,52,16,44,27,58,37,21,42,25,47,50,54,56,47,48,26,50
527,65,53,46,28,50,48,40,54,46,38,39,46,30,43,16,38,26,56,46,35,31,18,41,43,41,54,47,44,18,51
528,60,39,41,22,53,50,40,49,29,44,37,34,21,45,29,43,21,57,51,25,38,28,38,54,57,58,52,49,26,41
529,68,45,40,29,41,34,45,55,38,46,43,39,27,45,15,38,23,51,43,19,43,26,46,51,56,47,51,51,26,50
530,65,52,34,31,49,54,43,59,43,32,35,24,24,50,24,45,25,53,43,22,37,17,45,52,49,59,49,45,16,55
531,70,49,24,32,51,49,43,55,33,45,33,41,23,40,27,42,25,55,39,29,44,17,42,46,52,58,53,46,28,40
532,65,48,33,22,51,50,42,57,33,38,34,38,25,43,28,44,20,56,35,24,43,24,42,54,56,60,47,49,23,47
533,68,43,36,33,47,43,46,50,34,38,36,42,24,55,19,45,25,48,42,27,34,18,42,46,51,50,53,51,25,60
534,62,51,37,27,56,42,42,51,33,34,42,31,29,47,17,37,25,57,55,22,41,29,38,46,54,53,50,46,23,54
535,57,50,41,29,45,44,43,52,27,35,43,36,28,51,17,41,32,55,45,30,46,19,38,52,51,64,42,50,26,42
536,62,43,38,28,49,48,43,55,34,40,33,42,32,44,34,43,30,53,39,26,37,18,50,50,43,56,45,48,17,51
537,68,51,33,32,50,41,36,52,33,40,45,34,26,42,15,48,39,51,39,23,42,22,47,49,54,55,43,46,21,54
538,63,40,36,32,57,51,46,55,39,35,42,35,26,47,22,46,26,47,47,19,41,17,42,48,52,62,41,50,17,50
539,61,49,43,30,52,46,45,59,46,37,38,40,34,37,22,36,29,53,37,26,35,22,48,47,51,58,42,42,19,47
540,61,45,30,33,60,37,47,53,29,37,38,46,29,36,23,48,32,44,46,23,44,16,41,49,56,58,47,47,24,52
541,66,39,33,30,45,41,39,54,25,44,39,38,25,42,15,39,34,50,54,17,45,18,44,52,55,60,47,48,37,56
542,60,56,32,38,44,42,39,53,32,38,39,29,27,51,27,43,28,54,44,19,42,21,46,52,45,58,54,45,20,53
543,59,48,32,34,50,47,34,64,44,32,38,38,30,35,15,42,34,58,44,29,40,19,46,53,46,57,49,46,20,48
544,63,47,45,27,49,41,42,56,33,43,40,44,27,40,27,50,28,51,45,21,38,25,41,42,53,55,46,39,25,48
545,67,48,36,32,48,50,46,58,42,41,32,38,22,40,20,47,21,53,44,23,41,29,46,52,47,54,46,42,21,45
546,60,51,36,28,57,47,31,53,25,41,41,37,26,51,16,45,32,54,51,21,44,16,42,44,54,57,48,43,30,50
547,60,37,34,33,52,41,44,53,34,38,41,36,30,45,21,49,37,53,45,22,44,21,36,48,59,54,45,49,20,50
548,59,55,34,33,50,48,41,50,37,43,33,36,24,48,16,47,20,47,51,24,40,21,46,55,49,53,55,46,27,43
549,64,44,36,27,48,51,46,51,35,35,39,37,36,44,17,46,29,52,51,20,44,17,47,56,47,53,46,48,19,46
550,61,54,37,29,49,39,35,44,31,39,48,36,25,43,25,53,28,49,41,27,38,21,44,53,53,55,46,48,23,57
551,62,49,32,30,52,45,40,50,31,38,39,37,22,48,19,45,21,57,40,26,40,18,48,47,59,55,51,51,28,51
552,59,43,39,22,47,49,49,49,32,38,39,42,22,54,34,48,19,55,46,26,30,21,40,52,50,55,47,44,22,58
553,59,45,40,22,52,47,44,48,33,37,40,37,22,37,30,51,24,56,41,22,48,23,49,50,51,59,49,45,23,47
554,58,37,37,30,61,46,36,50,40,42,42,46,27,38,18,47,30,51,44,22,41,25,38,47,45,55,49,55,32,42
555,71,45,35,34,55,46,47,52,45,40,44,32,26,44,16,39,32,59,35,22,43,25,38,49,37,62,51,40,15,52
556,63,48,38,32,48,52,37,54,35,32,41,46,24,45,14,40,38,47,52,27,40,26,40,47,53,52,45,48,19,48
557,60,45,30,25,53,58,37,55,34,42,43,30,26,42,23,49,31,58,39,31,45,19,40,53,49,59,43,39,19,54
558,64,38,38,35,54,43,43,54,32,40,46,35,30,42,27,46,30,55,46,26,36,19,47,45,48,57,50,37,21,47
559,52,46,41,28,48,54,40,50,34,34,40,29,29,48,20,40,28,56,47,29,46,23,42,53,53,61,48,42,18,52
560,55,49,33,25,47,43,44,50,38,42,44,33,29,45,16,49,34,48,49,20,51,26,47,47,50,57,49,41,21,49
561,58,47,34,39,53,47,37,56,40,44,40,40,23,40,18,50,25,49,48,24,50,16,42,49,47,46,51,51,18,49
562,68,40,37,29,54,41,44,57,30,37,41,40,22,51,16,44,32,52,51,34,41,23,35,44,57,52,49,46,16,48
563,56,43,34,27,50,52,34,55,30,39,45,40,29,39,17,53,29,59,49,28,34,22,47,53,53,58,48,46,17,45
564,60,50,33,23,51,43,37,59,38,32,39,43,32,39,21,51,34,52,41,20,40,21,43,47,56,57,53,46,22,48
565,63,50,38,25,57,45,44,52,29,39,41,30,22,46,23,39,35,49,42,26,38,21,48,55,58,52,43,48,21,52
566,67,46,32,33,43,36,40,54,37,39,43,33,32,55,17,46,31,48,39,24,40,19,47,47,54,56,47,48,22,56
567,61,45,33,22,55,51,39,51,32,38,52,40,24,44,25,44,27,49,42,26,44,23,43,56,44,55,48,52,21,45
568,64,45,32,25,53,50,29,54,38,41,39,35,24,41,19,47,28,56,45,28,46,23,43,45,55,52,54,41,25,54
569,62,50,34,25,52,49,45,51,41,37,39,34,28,51,19,37,28,51,48,26,40,20,37,55,49,56,46,50,19,52
570,65,50,35,30,52,52,37,54,33,43,41,39,30,50,20,50,24,47,39,22,37,27,46,45,54,50,45,44,22,48
571,63,41,35,31,51,44,42,56,40,47,34,39,26,46,15,39,24,52,44,31,40,23,47,51,53,55,42,47,20,53
572,68,46,41,31,54,48,36,51,36,43,40,38,31,37,20,46,27,57,42,24,41,20,48,56,42,56,46,45,19,42
573,66,47,29,32,46,46,40,55,36,37,41,40,33,37,15,49,24,52,53,27,35,16,39,51,55,58,59,43,24,46
574,61,43,32,37,47,48,37,54,37,38,39,44,29,40,22,46,23,55,42,22,43,19,49,60,49,54,47,46,21,47
575,60,54,32,25,53,45,43,48,37,40,38,32,26,55,26,41,31,50,38,24,46,19,46,43,51,58,53,42,21,54
576,61,48,41,30,56,41,41,53,33,44,36,30,26,37,26,44,23,58,46,19,43,19,45,50,51,56,50,50,21,53
577,63,46,29,39,51,52,39,45,38,42,35,27,36,38,23,46,25,56,39,23,32,17,46,53,54,59,55,43,24,56
578,63,51,34,28,47,45,52,49,33,36,46,36,25,48,22,41,24,54,52,23,47,18,44,49,52,54,50,38,26,44
579,62,45,36,30,48,42,46,47,34,37,38,38,30,47,24,42,36,59,39,21,36,23,43,54,50,65,51,38,23,47
580,60,47,32,39,45,47,41,49,28,36,33,39,32,45,27,45,30,54,47,23,41,27,40,51,56,49,43,49,24,52
581,60,50,37,29,52,47,43,56,40,43,38,39,23,42,17,45,31,49,44,28,36,20,43,53,47,56,50,41,21,51
582,63,49,31,25,50,50,42,51,30,38,40,36,28,51,24,53,29,56,46,29,35,25,39,50,46,52,46,46,19,52
583,61,47,33,25,51,51,43,46,33,43,37,44,39,42,17,37,26,53,43,25,48,20,40,55,49,56,43,53,20,51
584,59,48,37,25,49,54,43,58,36,33,47,44,26,45,21,44,29,51,45,21,45,22,51,55,50,46,38,39,23,47
585,58,40,33,19,51,49,46,53,35,36,32,40,30,43,18,45,29,50,46,23,43,21,47,55,50,56,46,56,24,57
586,58,44,35,35,41,44,42,61,35,37,31,42,25,40,18,51,20,53,41,30,41,23,42,51,50,57,53,51,23,57
587,58,42,33,33,47,50,41,48,35,45,41,39,20,43,19,44,28,57,54,26,43,19,43,57,53,52,46,46,21,48
588,61,51,39,29,53,48,42,61,28,34,41,42,26,45,18,47,19,56,49,20,45,21,46,49,54,58,43,40,20,46
589,58,45,32,23,46,49,50,46,41,43,35,34,35,34,25,50,24,50,40,22,45,21,39,52,54,61,47,55,23,52
590,67,51,34,35,47,35,39,48,38,43,45,42,26,41,19,43,23,60,49,20,41,20,40,56,54,54,42,50,26,43
591,64,51,36,29,53,48,35,60,35,41,42,44,26,47,25,44,28,58,42,14,43,17,45,42,42,58,46,47,19,50
592,63,51,28,30,48,48,36,54,37,39,46,30,20,41,19,46,28,54,33,31,50,19,41,55,54,57,49,54,25,45
593,65,47,33,23,55,54,44,53,35,28,38,38,25,44,27,46,27,48,42,40,42,22,33,49,60,54,46,45,24,44
594,61,56,42,33,55,47,31,59,31,34,46,34,26,37,22,46,31,49,48,27,38,20,48,45,49,57,45,45,20,49
595,63,44,40,25,49,52,45,57,25,46,37,35,32,44,25,48,20,57,43,20,44,15,39,52,56,54,57,47,19,41
596,67,40,31,29,45,38,47,47,37,44,31,38,21,45,24,49,33,49,44,19,40,23,44,61,54,53,47,51,26,54
597,65,41,41,29,56,44,38,55,32,31,37,35,29,48,22,40,26,57,40,21,39,19,46,48,52,61,47,48,34,50
598,65,46,35,26,42,57,43,55,28,43,29,42,26,54,28,44,27,46,38,16,40,27,48,52,51,49,46,49,25,54
599,66,53,38,32,52,41,43,49,38,29,41,36,25,44,37,50,25,47,48,24,39,23,43,49,49,54,43,38,25,50
600,65,45,34,28,51,44,38,55,29,36,33,36,26,47,24,50,29,56,53,24,37,25,38,56,42,55,49,54,22,50
601,61,48,36,39,56,49,36,56,41,38,29,40,23,54,20,47,20,56,41,28,47,21,39,55,40,50,46,46,19,50
602,68,43,34,32,58,51,36,50,35,42,42,43,24,38,23,45,25,55,47,20,39,20,46,53,48,50,53,39,23,49
603,57,48,44,30,51,49,47,55,44,37,33,39,22,39,17,50,21,58,40,19,41,25,42,50,49,58,55,43,23,45
604,66,45,35,25,58,46,38,57,30,38,47,40,22,47,22,44,23,54,46,30,39,25,42,43,44,55,46,50,22,52
605,64,50,38,26,48,43,38,59,29,36,37,40,22,47,26,43,22,47,36,20,48,28,47,49,55,54,46,55,23,55
606,58,51,37,27,53,42,39,58,24,44,48,22,31,44,16,48,33,51,46,24,44,22,46,48,54,52,44,41,28,56
607,62,49,32,34,46,49,37,55,35,36,40,39,33,44,26,40,36,46,42,25,39,17,50,53,55,51,46,44,20,50
608,58,49,37,22,51,46,39,56,29,46,41,40,22,41,31,49,35,52,47,20,32,26,34,49,56,53,54,43,24,49
609,61,49,40,38,48,42,47,47,43,41,36,35,25,41,21,43,26,47,41,22,36,22,33,53,60,50,54,52,26,52
610,64,46,36,32,57,51,45,59,42,43,34,41,31,46,27,52,23,44,52,23,36,19,40,49,45,48,43,43,20,40
611,60,41,33,25,50,50,42,55,40,39,40,33,21,38,29,47,29,55,41,23,43,25,45,53,48,54,50,47,22,53
612,66,44,30,35,51,53,49,48,34,33,41,34,34,44,25,42,27,56,47,17,31,27,44,56,56,55,49,38,18,47
613,68,46,33,29,44,45,46,54,40,36,32,42,21,48,23,41,33,56,48,31,35,23,35,50,50,57,51,44,23,47
614,63,39,35,27,52,46,47,62,38,36,33,38,25,44,24,49,23,52,37,29,36,25,47,54,49,43,56,42,27,53
615,61,43,38,28,49,49,37,52,36,43,38,40,22,37,21,50,33,53,48,26,45,22,46,44,50,56,45,43,20,56
616,62,45,34,28,53,47,33,53,39,48,45,42,22,36,13,43,30,56,38,21,44,29,43,47,51,61,52,48,17,51
617,63,54,29,27,57,52,42,58,34,46,33,32,20,44,19,46,23,52,51,29,34,26,48,51,52,42,42,51,22,52
618,68,41,40,26,50,50,37,51,33,31,39,35,26,38,17,51,31,52,47,31,37,30,46,50,51,56,45,51,20,51
619,64,44,35,26,43,49,47,50,33,42,33,38,34,48,25,41,25,52,43,31,35,11,50,57,57,58,44,46,19,51
620,61,37,36,24,54,46,47,51,38,47,37,37,28,39,20,46,28,54,45,25,42,18,41,49,56,48,52,51,24,50
621,54,58,34,34,53,47,42,45,41,35,33,32,35,52,18,45,29,52,44,24,36,17,41,54,55,49,46,47,20,59
622,64,50,33,30,58,45,35,52,28,42,42,42,30,44,23,47,21,49,43,22,45,19,43,54,47,56,51,48,17,51
623,65,52,35,28,47,48,40,51,33,32,39,39,23,49,28,48,23,56,52,23,40,19,40,48,52,51,48,46,25,51
624,61,52,30,29,60,43,40,48,39,42,42,39,21,44,33,40,32,44,50,24,36,25,48,45,57,45,45,43,25,49
625,65,43,28,27,56,49,36,52,34,40,42,40,30,48,26,46,29,52,48,19,43,21,51,53,46,46,49,47,23,42
626,60,51,32,22,47,43,47,52,29,36,42,39,33,49,27,50,29,50,49,21,40,21,45,50,57,52,48,42,21,47
627,61,50,41,31,42,54,41,46,39,39,44,39,23,49,16,49,30,52,40,21,39,22,49,48,52,51,52,42,21,48
628,69,52,30,24,49,49,42,54,27,39,42,31,27,40,21,43,32,51,43,34,39,23,46,49,54,61,42,47,26,45
629,60,48,31,24,53,49,41,53,30,41,40,41,26,42,23,45,25,58,45,24,43,19,34,53,53,54,56,45,25,50
630,58,45,41,24,50,53,41,51,40,42,34,39,22,38,24,34,25,52,47,31,50,29,32,58,48,57,53,43,20,50
631,55,44,31,24,52,52,41,60,30,40,37,40,29,46,24,36,24,55,46,23,39,22,49,58,48,53,52,55,23,43
632,57,52,30,21,45,48,40,58,31,45,38,36,30,45,31,46,26,52,46,29,37,19,41,47,54,58,53,44,26,46
633,60,55,24,17,51,55,49,56,48,37,45,36,26,41,22,45,22,48,45,28,34,23,47,50,46,51,49,41,27,53
634,69,46,37,35,58,45,39,50,33,46,39,30,30,52,13,39,31,52,44,21,40,22,43,47,46,52,51,52,24,45
635,62,44,41,32,49,50,38,57,33,36,37,34,32,49,25,54,32,58,41,22,35,18,38,52,50,51,50,45,17,49
636,59,39,42,30,43,47,44,56,35,34,35,46,28,50,18,47,31,57,45,21,40,20,38,52,53,51,52,50,21,47
637,54,56,33,21,52,47,41,53,29,51,42,38,25,37,21,51,23,63,44,25,39,20,48,47,48,55,49,45,21,53
638,65,47,43,36,56,44,35,49,41,41,42,34,20,34,20,45,34,53,47,25,45,23,37,48,51,56,45,49,20,46
639,59,62,36,31,53,43,38,61,31,31,43,33,24,47,10,43,34,48,39,23,44,20,47,49,59,60,44,51,22,46
640,64,48,26,26,49,44,52,47,29,34,34,40,29,39,29,46,36,50,46,20,35,23,47,57,52,63,46,47,23,50
641,64,48,37,23,48,47,42,53,45,41,40,37,23,36,30,49,33,55,46,24,40,17,46,51,54,52,42,43,17,48
642,62,52,33,34,54,47,48,55,46,32,26,36,31,32,28,42,28,52,50,26,43,19,46,55,56,50,43,39,21,45
643,58,52,40,33,48,53,38,46,32,37,50,37,27,44,19,44,31,55,42,28,40,18,34,54,51,52,53,40,28,47
644,56,52,35,31,49,48,45,55,34,36,38,33,25,47,21,52,24,47,42,29,39,24,47,48,53,58,46,52,22,43
645,68,47,41,27,44,48,43,52,32,41,37,35,24,47,29,44,27,45,39,22,39,24,45,51,57,50,44,50,21,58
646,58,41,33,28,53,48,37,54,42,33,40,45,29,42,22,56,28,51,47,23,37,22,46,54,45,59,48,44,22,44
647,68,40,39,25,47,46,46,50,44,38,39,31,32,49,25,43,26,55,39,22,43,26,44,49,53,60,46,44,18,44
648,62,45,32,26,41,51,45,58,35,32,37,38,26,41,29,53,22,55,52,23,43,24,46,54,52,46,49,46,19,49
649,63,38,36,28,47,44,41,54,32,42,37,45,22,45,21,49,35,55,41,21,43,16,45,51,58,56,48,45,26,47
650,61,47,34,24,46,49,45,51,39,40,34,29,28,48,21,42,32,56,44,33,31,21,57,53,51,53,47,43,25,47
651,58,53,34,26,51,48,39,49,37,40,38,36,32,51,23,47,30,59,38,19,36,26,45,43,58,46,55,41,19,54
652,58,47,33,30,55,51,43,56,29,31,40,37,22,46,25,42,25,57,45,22,40,25,52,53,53,52,54,46,16,46
653,68,46,38,29,49,48,48,55,34,36,39,35,27,44,14,33,25,55,45,23,42,33,43,51,51,57,51,37,27,48
654,62,47,37,23,51,50,45,52,39,44,44,41,26,40,13,41,30,56,46,17,43,20,42,49,54,51,48,44,24,52
655,54,58,34,33,53,52,48,55,33,42,35,34,22,37,22,52,27,50,39,16,41,30,46,54,53,52,42,45,22,50
656,62,47,29,33,46,47,45,56,35,37,46,38,23,38,22,44,25,47,51,23,46,26,44,54,44,50,53,46,21,53
657,63,47,33,22,60,45,32,51,34,44,40,37,22,47,13,41,23,55,37,23,42,31,44,53,52,58,51,49,30,52
658,61,48,27,33,51,53,27,59,38,39,32,34,31,46,21,44,22,49,41,20,42,26,44,60,46,56,45,51,28,57
659,56,49,35,39,49,51,46,46,37,34,48,35,20,47,17,49,25,51,50,26,34,17,38,43,60,57,49,48,16,59
660,61,52,40,30,52,48,41,57,39,43,43,46,32,41,20,42,22,52,48,23,35,20,43,51,54,52,42,41,19,42
661,64,45,41,28,57,45,42,52,28,46,39,30,23,48,22,44,26,52,47,22,46,29,42,44,52,52,48,50,19,48
662,61,49,36,28,45,49,39,55,34,40,37,40,20,48,15,47,24,49,42,32,35,25,46,52,58,53,48,46,24,54
663,56,51,30,39,53,55,30,59,30,30,47,44,23,43,24,50,25,48,40,24,47,24,39,51,48,55,51,42,21,52
664,63,48,32,28,53,46,34,48,29,43,42,36,22,45,17,44,28,50,36,26,46,28,45,56,49,52,51,56,23,55
665,67,49,33,30,50,52,35,51,35,37,41,44,24,38,17,45,27,56,49,26,37,17,44,51,52,54,48,47,18,57
666,60,50,34,37,49,55,41,61,32,40,35,40,32,47,25,43,21,47,38,19,39,22,39,52,46,51,44,51,28,53
