simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
667,59,46,28,25,51,53,44,63,32,39,34,36,20,42,26,47,27,48,52,22,41,21,48,53,52,51,45,45,29,52
668,58,51,34,20,47,43,44,51,43,43,33,39,19,37,32,44,29,53,45,26,42,19,37,57,52,55,48,52,26,52
669,61,42,31,34,44,48,44,55,27,35,41,39,23,54,15,42,32,51,51,32,42,23,38,59,57,52,47,43,18,51
670,64,40,25,30,55,47,39,49,32,42,40,34,28,39,23,45,25,48,50,21,33,33,40,51,60,54,50,51,29,54
671,60,47,36,32,45,47,39,56,32,39,45,38,25,41,20,44,26,53,52,24,42,30,42,50,51,53,51,50,22,39
672,63,47,29,33,60,48,35,48,34,37,44,32,26,46,19,45,29,53,43,31,34,23,38,46,56,54,56,45,24,53
673,65,44,28,27,44,52,43,58,40,33,34,33,26,40,26,49,28,56,53,22,37,22,51,50,51,58,44,40,24,53
674,60,52,38,23,54,46,42,51,39,37,32,38,28,46,17,40,22,56,55,27,45,25,42,51,47,59,46,46,27,40
675,58,45,45,25,52,46,43,45,31,33,37,37,27,47,20,47,25,62,47,27,46,21,46,51,56,54,48,46,15,49
676,61,43,37,29,53,44,43,59,36,33,42,40,20,49,23,48,28,52,47,18,31,22,45,48,56,50,47,53,19,55
677,64,51,33,32,54,43,47,53,37,35,46,27,21,47,17,46,24,53,43,21,42,24,46,51,50,58,47,50,22,47
678,62,50,37,24,46,50,38,54,36,40,40,47,22,41,17,44,23,44,43,27,44,22,51,58,43,58,41,50,29,50
679,69,38,36,30,47,48,48,53,33,47,43,25,27,47,27,42,25,52,45,18,38,23,40,45,49,51,55,48,29,53
680,65,51,37,28,48,45,35,53,34,44,40,39,26,45,32,40,20,45,53,21,34,31,43,59,54,53,51,44,18,43
681,64,56,36,39,53,40,51,47,33,38,41,41,24,37,12,44,24,52,50,18,38,19,42,57,49,57,47,43,27,52
682,62,51,37,32,52,47,39,55,31,47,37,31,27,51,16,47,21,47,46,21,39,23,37,54,56,50,48,42,33,52
683,65,53,38,36,51,40,43,58,29,37,33,33,23,47,19,33,26,57,43,24,43,28,43,55,47,56,44,50,25,52
684,65,49,34,35,52,48,43,61,28,44,36,38,29,37,19,46,18,48,41,22,37,32,39,48,48,60,44,49,25,56
685,70,44,47,32,46,53,49,57,26,37,40,30,32,42,17,39,24,53,42,20,40,19,42,54,43,58,48,47,25,55
686,62,45,45,28,51,42,45,57,36,30,40,35,21,43,13,51,24,52,45,18,43,27,49,49,50,57,51,51,22,49
687,66,53,22,30,54,43,38,47,39,38,39,40,28,42,24,39,26,52,45,30,44,19,42,53,55,58,48,39,21,57
688,67,50,32,25,48,52,48,53,33,33,39,34,28,41,16,45,27,52,53,32,44,15,50,53,52,47,52,46,20,44
689,63,39,36,38,46,49,51,57,33,37,36,35,18,49,20,42,23,57,48,22,38,23,45,57,51,58,48,41,21,50
690,61,54,37,28,47,46,41,54,39,42,41,36,24,36,18,41,23,55,51,23,39,20,47,60,47,57,46,46,25,47
691,67,35,35,37,42,57,40,58,33,40,29,31,26,42,20,50,32,52,45,24,43,27,41,52,52,52,49,45,26,49
692,65,41,31,26,52,48,41,52,32,37,35,28,25,41,13,48,27,48,53,25,47,31,50,57,57,50,52,42,24,53
693,67,40,35,32,50,48,38,55,38,42,40,42,23,35,23,47,30,61,45,23,45,20,31,53,51,55,51,48,18,45
694,59,47,35,30,45,43,52,54,41,39,39,37,23,31,20,42,30,52,47,23,34,29,46,45,54,61,46,53,25,49
695,60,53,31,29,53,48,31,54,27,42,32,39,24,48,33,49,25,54,46,23,40,22,43,45,55,53,48,47,28,49
696,64,46,27,25,45,43,45,55,37,38,38,30,33,49,29,44,27,54,45,28,33,28,40,47,54,50,51,44,28,54
697,68,45,44,27,43,41,42,54,24,28,36,37,25,50,31,43,33,52,44,24,41,29,49,52,49,48,52,52,19,49
698,62,50,38,33,51,48,41,50,37,40,33,42,34,37,16,44,31,51,41,23,40,23,50,53,47,56,48,40,19,53
699,64,51,31,36,47,43,46,54,29,39,40,37,27,41,18,38,39,51,50,21,45,18,56,44,49,62,45,40,23,47
700,65,50,30,25,52,45,45,49,35,30,36,33,33,44,25,43,27,52,44,28,43,17,52,58,53,52,47,48,18,52
701,64,43,30,35,45,44,37,58,30,33,37,38,23,45,26,55,29,52,46,24,40,26,42,48,57,47,57,47,28,45
702,62,45,38,27,52,45,41,56,33,30,38,41,23,45,25,44,34,50,43,27,38,26,35,53,58,51,56,48,22,45
703,66,47,20,26,48,50,40,55,39,38,46,35,25,43,16,49,29,57,46,31,30,24,51,48,57,57,40,47,19,52
704,62,41,37,37,52,41,48,49,27,35,38,32,26,40,27,44,18,43,42,26,43,31,57,49,56,52,51,48,24,55
705,61,43,42,44,42,48,44,51,40,29,36,43,25,34,18,46,29,48,54,28,38,22,38,51,52,55,50,45,22,53
706,58,51,34,26,52,51,45,57,34,39,38,38,24,42,19,41,29,46,48,24,42,27,50,50,53,59,45,50,13,46
707,60,51,38,32,42,33,50,57,35,40,39,42,29,48,18,52,24,45,44,27,44,24,42,53,49,51,52,38,26,46
708,63,46,33,21,52,48,40,57,41,35,48,28,26,36,24,44,21,57,47,26,33,24,37,55,50,58,48,44,29,60
709,57,46,28,34,58,51,42,51,40,38,32,34,25,46,21,41,26,55,44,26,37,21,54,60,49,48,41,51,22,53
710,64,45,30,32,59,43,44,55,36,44,33,35,26,35,25,46,33,49,44,18,42,26,46,46,53,57,48,47,21,49
711,59,46,33,29,55,49,45,52,40,41,36,29,30,42,22,45,24,58,41,24,32,28,39,58,56,58,46,41,22,51
712,68,53,37,26,52,46,38,59,29,40,35,34,21,41,16,41,27,54,50,24,41,22,54,55,52,50,53,42,20,51
713,62,44,34,22,55,45,44,53,30,35,49,30,23,39,31,45,37,56,45,28,36,25,42,52,52,55,53,37,30,42
714,65,53,33,35,52,49,37,54,37,33,38,38,21,41,16,44,25,55,43,28,40,22,44,55,53,51,40,52,20,57
715,57,50,35,29,50,48,31,50,32,43,27,41,22,44,20,42,30,59,50,24,34,25,52,62,52,51,51,48,26,46
716,64,47,44,23,52,46,45,58,34,39,35,37,27,47,18,46,24,50,38,26,31,18,47,49,59,57,49,49,20,52
717,70,50,33,30,49,48,42,60,28,35,42,35,19,46,20,46,30,50,46,25,44,29,33,53,53,51,48,49,29,38
718,60,46,38,32,45,50,39,51,34,38,38,38,24,50,13,41,30,55,41,27,48,19,41,53,54,53,46,46,28,53
719,66,46,34,32,50,46,36,49,30,42,40,37,22,37,25,50,19,56,48,17,43,21,45,59,59,58,50,46,25,43
720,64,43,40,36,47,38,46,53,37,34,30,43,23,50,16,45,36,50,43,27,42,24,49,45,59,49,49,41,23,49
721,66,44,30,35,46,51,46,45,41,38,46,39,20,38,20,42,32,53,46,23,39,25,43,57,48,49,53,41,24,51
722,65,48,34,38,53,46,38,56,34,44,45,37,20,36,17,53,28,58,47,19,38,23,52,48,44,50,46,42,32,40
723,69,53,35,31,46,55,35,58,43,33,42,29,19,34,21,35,26,55,41,27,40,32,43,53,49,59,45,49,25,49
724,63,50,34,27,51,43,40,57,38,32,43,37,23,54,26,44,33,51,44,22,47,18,36,40,49,58,54,45,19,53
725,65,49,37,21,40,50,43,56,34,32,41,38,29,44,23,51,30,55,47,23,39,20,49,54,48,54,46,44,24,45
726,62,43,41,35,51,54,46,55,35,35,35,39,23,36,19,44,27,50,47,18,37,25,45,52,58,56,44,36,29,54
727,58,44,39,30,56,46,29,51,38,42,35,43,30,46,22,32,25,53,44,29,46,22,56,55,45,49,47,47,22,50
728,66,50,37,28,47,46,42,46,45,33,42,34,26,45,21,52,17,50,48,25,38,21,51,49,48,54,58,43,15,54
729,69,47,41,27,47,44,43,60,42,45,39,38,25,46,22,45,28,49,45,20,41,23,33,53,46,47,49,44,22,51
730,63,52,30,32,51,48,46,49,36,51,37,45,25,40,13,48,29,55,39,26,35,29,44,50,52,51,48,39,18,50
731,69,38,28,28,54,51,31,56,38,47,40,42,22,41,32,43,25,51,42,25,45,22,44,45,51,55,48,47,25,46
732,67,54,39,30,41,48,45,48,32,40,38,27,20,48,23,51,30,51,46,29,41,27,45,55,52,45,52,42,20,45
733,64,59,28,27,49,44,45,58,40,38,43,38,22,38,23,50,27,45,39,19,28,30,46,53,61,51,46,41,22,57
734,66,50,39,38,54,48,45,44,30,40,39,35,21,42,21,48,24,52,42,22,43,29,52,40,51,52,45,47,20,52
735,59,40,35,38,46,53,47,56,33,43,39,34,21,45,26,52,22,54,47,23,42,19,44,47,51,52,46,48,23,46
736,69,46,28,30,49,54,45,53,32,40,47,31,22,44,20,50,28,55,44,17,34,33,51,57,55,45,49,37,24,42
737,59,41,40,30,50,52,36,50,31,40,34,42,38,44,19,43,29,48,38,25,41,25,46,52,50,52,52,52,20,52
738,62,55,27,36,46,43,48,53,31,41,36,37,17,45,23,42,21,47,41,27,42,18,47,58,56,57,55,47,21,52
739,59,39,37,29,53,51,39,59,27,42,34,37,24,40,29,37,29,57,43,34,42,24,34,55,59,49,47,47,24,51
740,63,44,31,33,54,40,40,53,26,42,42,41,25,47,25,49,27,58,45,26,45,21,40,53,40,51,45,48,31,46
741,69,50,30,29,55,39,45,61,32,46,36,35,17,42,31,42,34,45,41,29,33,20,44,54,54,52,50,51,17,48
742,65,52,34,31,53,46,41,54,31,40,44,44,30,33,27,43,23,56,43,20,38,27,41,53,51,52,50,39,26,44
743,66,45,33,33,46,48,36,53,39,47,43,28,27,43,29,43,19,52,41,19,30,31,41,56,57,55,51,54,22,44
744,65,46,41,35,55,48,44,59,41,34,46,32,21,43,14,47,22,51,43,31,42,19,49,49,44,49,51,38,26,46
745,62,46,32,25,53,46,44,48,34,38,33,31,23,38,31,50,28,56,53,25,44,18,43,56,55,45,46,52,27,49
746,63,44,33,40,47,46,44,56,34,35,37,36,21,51,22,41,23,55,36,26,48,19,42,50,51,48,55,47,29,52
747,64,45,29,30,50,48,39,43,30,42,43,34,29,39,20,49,26,56,43,20,44,29,44,59,52,53,53,53,19,46
748,63,41,34,28,51,48,40,57,38,39,29,34,26,55,24,38,28,60,45,24,39,22,37,55,54,47,39,47,35,54
749,65,45,39,27,52,41,35,55,33,39,47,33,30,47,19,48,18,57,38,23,44,22,46,57,45,50,57,51,18,50
750,62,47,44,25,51,49,32,56,26,41,44,38,21,37,27,50,27,55,46,22,39,26,49,52,40,50,51,50,19,55
751,61,43,29,33,47,48,44,46,31,41,50,42,24,43,12,50,32,54,38,26,43,21,47,52,47,55,52,43,28,49
752,59,40,43,22,50,55,42,55,31,35,38,34,24,44,19,52,18,54,47,26,51,21,46,58,48,57,47,48,19,48
753,62,51,36,25,52,43,36,50,37,36,39,34,41,50,27,40,25,47,45,27,35,27,43,44,58,53,51,36,30,51
754,64,45,41,37,46,52,40,48,40,36,40,30,33,41,35,45,20,56,39,23,39,25,45,43,53,50,46,45,26,48
755,62,49,37,27,48,55,41,47,41,32,22,29,25,35,30,48,26,59,52,27,41,21,49,53,56,54,49,45,20,51
756,66,47,42,38,46,49,38,50,31,39,39,36,17,41,26,46,25,57,51,29,44,28,37,49,51,50,52,39,20,48
757,59,42,27,31,46,42,45,58,35,48,33,31,22,47,22,47,32,53,45,25,38,30,50,55,48,58,49,41,18,54
758,60,51,41,27,48,45,37,54,33,46,31,34,25,42,20,48,23,57,41,28,43,20,45,53,52,52,39,45,34,57
759,64,48,34,31,51,43,35,46,44,38,39,45,30,43,31,45,19,45,50,15,42,24,55,44,52,60,50,41,23,44
760,57,44,35,38,48,40,39,55,38,40,27,38,21,46,27,52,21,60,34,32,41,23,49,63,49,53,54,42,17,48
761,64,38,37,27,51,47,40,58,34,38,36,34,26,42,18,48,33,50,37,27,43,26,43,52,55,50,51,54,21,51
762,67,45,36,35,51,44,45,62,24,35,42,26,26,47,17,45,40,49,45,23,30,26,45,47,53,60,46,42,26,52
763,63,56,29,17,47,50,48,53,33,43,33,36,25,38,26,43,30,58,39,28,40,27,47,47,50,52,41,44,25,63
764,67,39,35,27,48,44,43,52,43,35,35,36,24,45,24,47,32,54,42,26,31,25,48,55,54,57,45,46,27,45
765,59,49,38,29,49,45,39,47,34,47,38,44,23,39,25,44,25,50,41,26,42,22,41,60,47,53,52,52,23,48
766,68,49,36,28,56,43,31,51,31,38,30,38,22,42,22,38,33,56,38,29,40,25,54,50,48,58,57,47,27,46
767,62,43,35,34,45,50,52,59,28,38,42,37,28,41,10,46,29,51,47,22,35,21,47,51,56,52,46,51,26,47
768,61,52,42,32,53,51,37,51,40,35,38,36,25,40,29,43,25,56,31,16,38,27,43,60,56,55,48,40,21,50
769,66,48,39,36,51,47,38,52,39,38,43,46,20,41,20,41,21,57,39,23,40,16,46,44,51,61,49,44,30,45
770,67,46,37,28,45,50,45,52,29,39,48,40,26,45,21,39,28,52,44,23,37,33,37,49,50,50,49,46,20,56
771,62,53,29,28,46,45,48,52,50,44,49,32,24,38,17,53,26,49,35,23,37,25,48,51,48,53,50,44,21,51
772,59,47,35,31,52,40,37,54,30,36,29,39,22,44,22,42,24,55,49,22,52,30,42,57,52,49,56,49,23,52
773,64,44,32,35,45,52,42,55,36,33,40,44,27,45,24,42,20,45,46,34,34,19,36,56,55,60,48,51,17,50
774,65,46,32,33,55,54,47,53,40,29,41,30,21,38,16,47,15,57,45,24,44,23,47,49,50,52,54,47,25,52
775,64,47,29,33,50,42,49,44,34,40,41,34,22,35,25,44,31,58,41,28,39,28,44,57,54,55,41,51,21,50
776,66,45,36,28,48,50,41,62,31,43,37,28,27,44,21,39,24,58,44,21,42,26,48,54,48,52,46,49,20,53
777,62,46,37,35,44,52,43,55,29,38,38,34,20,39,14,42,26,59,42,25,48,21,57,53,49,55,44,44,31,49
778,62,45,34,27,58,41,35,55,38,41,38,40,24,43,24,49,31,55,45,24,43,16,46,58,50,50,48,34,27,50
779,68,44,29,29,42,52,43,55,37,44,35,37,26,51,22,46,22,53,54,18,39,18,47,57,44,49,52,45,24,49
780,69,49,43,31,48,43,47,55,34,43,42,29,23,38,23,50,26,47,49,24,40,22,47,51,53,52,43,45,24,41
781,71,41,31,38,49,52,40,52,41,36,41,36,23,38,29,46,24,57,43,25,36,23,42,45,47,56,47,45,26,51
782,65,54,29,37,50,50,46,58,39,34,43,33,20,44,18,48,27,50,42,14,44,26,51,49,54,49,45,38,23,51
783,68,45,33,28,50,50,37,58,28,39,41,40,30,47,25,43,28,59,43,23,32,21,53,50,51,53,42,41,26,47
784,65,39,34,33,58,48,43,46,31,38,36,32,29,44,23,44,27,60,46,27,42,21,42,55,59,47,47,40,25,50
785,68,52,39,33,47,44,46,54,37,37,34,32,26,41,24,52,19,49,46,23,35,28,43,56,53,46,51,41,24,51
786,66,47,32,28,57,45,40,56,31,46,43,43,32,43,20,48,17,53,45,25,36,24,40,53,49,56,42,43,24,47
787,64,43,33,19,51,48,40,58,43,37,39,43,24,42,27,47,30,45,40,29,38,26,44,55,56,49,45,45,23,48
788,61,52,41,29,51,46,43,53,35,38,38,33,33,46,16,46,20,56,37,25,42,21,49,49,46,59,47,49,26,44
789,65,46,25,34,57,44,43,56,29,35,31,40,36,46,16,48,29,48,42,27,42,23,49,53,46,51,53,42,21,54
790,63,40,33,36,45,47,42,47,29,37,37,44,30,38,23,41,27,61,48,16,40,23,45,55,49,62,51,44,26,52
791,64,50,37,30,55,48,41,52,31,42,41,36,25,47,19,39,21,43,48,32,49,27,35,48,49,55,53,48,20,46
792,71,34,39,34,48,51,46,57,32,46,35,32,24,36,26,50,25,50,39,31,38,20,44,56,51,51,49,42,24,50
793,66,52,35,28,43,42,37,56,31,37,38,42,27,48,22,45,33,50,38,27,39,21,48,52,53,58,51,41,25,46
794,68,38,36,22,47,49,38,51,29,42,41,39,23,44,27,46,34,51,46,26,47,18,32,50,53,57,48,56,21,52
795,66,44,31,29,53,45,31,53,37,36,55,34,26,48,23,45,17,51,51,24,42,19,54,56,44,54,46,51,23,43
796,64,50,29,30,52,46,41,54,39,33,45,28,20,44,20,49,30,56,49,28,42,23,39,52,47,51,50,45,20,55
797,63,50,41,35,40,46,40,52,41,41,40,39,20,38,29,45,26,48,49,21,45,19,41,53,44,65,43,49,23,45
798,67,43,34,34,51,46,35,61,37,28,37,46,26,45,26,39,22,59,47,23,36,25,40,48,52,49,47,48,29,51
799,62,49,41,38,50,47,41,56,35,48,37,29,28,50,14,39,27,45,47,19,34,25,46,54,51,60,49,44,15,51
800,67,44,32,29,43,50,45,55,33,39,29,31,23,51,19,51,34,54,49,15,39,30,47,54,51,51,48,43,22,53
801,65,42,35,30,45,45,39,55,36,40,41,39,28,45,28,47,32,53,41,19,37,32,48,54,46,44,41,51,22,51
802,65,53,41,34,53,38,47,50,35,39,39,39,31,42,15,41,27,60,45,26,36,19,42,44,58,53,48,49,24,38
803,67,42,32,34,53,54,40,49,29,50,30,40,25,38,15,41,26,54,51,25,46,25,38,57,52,47,52,45,26,48
804,66,49,27,39,57,54,45,46,26,36,38,40,32,36,14,40,32,56,40,22,50,26,37,57,49,47,47,53,16,54
805,64,47,36,28,49,51,43,53,35,39,35,46,24,51,21,43,28,50,51,22,41,24,37,53,48,61,43,44,22,42
806,64,48,36,33,55,43,40,52,35,35,35,36,27,43,16,50,26,55,41,27,37,19,50,51,47,62,54,43,22,49
807,63,55,40,24,54,49,42,53,37,30,43,34,23,45,17,44,27,57,48,28,37,17,44,53,49,55,48,48,23,44
808,65,48,36,32,48,43,41,50,45,45,34,49,25,41,27,44,23,51,44,29,45,18,41,48,43,56,42,39,26,53
809,58,47,34,35,46,45,35,55,38,29,43,38,20,43,24,52,28,49,45,22,37,30,48,56,48,53,51,47,27,48
810,63,44,36,34,57,50,45,56,33,36,30,25,26,44,19,47,21,54,47,25,43,20,42,55,56,56,43,47,25,52
811,60,47,40,38,45,49,33,56,34,38,28,46,24,48,22,39,34,51,40,26,36,15,44,54,54,54,45,50,30,51
812,60,48,37,21,53,41,45,46,35,48,39,35,28,52,22,36,22,55,49,27,42,29,44,48,52,55,51,46,18,47
813,68,50,36,24,47,37,45,56,30,40,42,34,23,43,28,51,22,57,53,25,36,21,45,47,52,54,46,49,18,52
814,64,54,39,33,53,36,41,43,39,27,37,37,20,42,19,41,29,57,42,28,45,24,47,60,55,45,53,50,25,46
815,62,44,25,31,52,53,38,60,44,36,41,43,21,35,21,44,28,61,48,26,37,24,44,57,51,47,39,46,19,54
816,66,48,32,28,53,47,40,52,38,33,36,38,24,39,21,49,36,45,39,22,47,29,52,52,50,47,43,45,24,56
817,68,41,39,41,53,46,36,56,38,40,33,28,27,44,24,44,27,49,44,30,39,21,34,51,53,44,51,55,26,49
818,62,53,41,32,55,44,47,58,36,29,37,39,28,45,19,42,21,46,49,30,35,29,36,47,52,51,46,52,23,47
819,63,48,38,35,46,47,41,48,39,44,39,41,33,44,20,42,24,58,47,31,33,24,43,53,45,43,53,38,28,43
820,67,41,32,23,49,35,38,59,40,43,39,39,25,43,20,44,32,53,40,24,40,25,43,49,50,58,48,44,27,61
821,60,54,35,28,46,47,43,53,30,38,39,40,26,44,23,49,36,51,45,24,45,21,35,55,46,53,48,52,25,40
822,68,44,31,39,54,50,38,50,36,43,37,31,24,42,21,42,24,50,49,20,44,25,43,51,50,48,46,49,30,52
823,59,49,30,30,55,48,46,59,44,37,33,39,24,49,13,43,26,57,37,26,35,25,38,54,55,53,47,48,23,49
824,63,49,24,28,51,52,46,45,36,38,37,41,22,45,29,53,25,46,47,16,36,23,43,55,56,56,54,44,19,52
825,61,50,30,36,50,45,34,63,36,42,40,37,25,43,16,47,25,53,53,17,38,34,48,45,53,52,49,42,21,46
826,64,43,27,31,58,49,40,48,38,41,33,38,25,45,15,46,28,53,50,21,40,25,41,56,54,55,49,52,20,46
827,65,44,32,38,47,49,36,54,37,39,39,46,23,41,20,48,30,60,42,20,41,18,46,49,47,49,44,52,20,55
828,61,53,32,24,51,46,50,48,30,47,34,30,23,51,32,46,23,54,35,34,42,25,39,47,56,60,47,43,22,46
829,62,36,34,37,57,46,45,52,42,31,41,36,26,50,14,51,37,52,39,23,40,24,43,48,57,50,38,46,27,47
830,62,51,38,20,52,50,41,52,35,35,34,35,25,48,24,44,27,59,42,22,37,26,40,58,56,60,44,48,18,48
831,64,47,34,31,50,48,41,48,37,42,33,33,27,48,16,45,24,50,38,23,45,28,51,54,58,50,48,43,25,50
832,66,52,33,25,50,45,46,49,26,40,41,38,26,40,16,43,30,53,43,25,38,28,39,58,56,56,49,51,20,49
833,64,42,38,36,60,41,41,52,39,30,43,38,30,44,16,52,18,56,44,26,42,24,50,45,38,58,58,45,21,40
834,57,49,37,27,53,50,44,57,32,34,30,42,26,42,25,39,29,56,40,25,39,27,46,58,46,49,52,42,22,56
835,64,44,36,29,47,48,35,54,45,42,36,36,30,43,16,43,23,56,47,21,37,25,43,57,45,55,59,44,20,51
836,66,49,28,36,50,44,42,52,33,44,32,39,22,36,25,35,19,52,50,24,36,29,59,52,61,47,49,45,23,52
837,63,48,30,41,54,42,46,52,33,44,32,38,17,48,21,47,27,49,40,21,43,20,42,53,55,49,47,45,36,48
838,63,50,30,31,46,47,44,54,40,42,42,42,29,44,27,40,28,53,42,21,46,18,41,51,53,49,48,43,21,46
839,65,47,32,27,58,52,41,53,37,36,35,34,27,47,19,49,21,48,44,21,41,28,49,56,50,56,40,48,23,47
840,68,47,31,28,53,41,41,58,32,36,31,43,26,46,16,47,28,51,49,28,41,17,48,52,57,51,46,49,21,49
841,62,50,32,28,51,42,41,60,38,39,41,41,25,45,27,34,23,53,39,21,38,28,47,55,52,55,46,49,24,45
842,69,47,32,30,50,38,44,48,40,42,41,39,24,38,23,48,24,54,38,28,32,30,40,57,55,53,47,47,25,48
843,67,45,26,33,48,52,39,58,37,43,42,36,16,37,21,48,30,50,45,20,38,31,38,54,56,53,44,49,21,54
844,66,47,31,34,59,49,42,54,34,38,44,27,20,39,15,43,26,59,41,25,42,28,46,56,56,52,42,38,31,47
845,67,44,27,20,48,44,42,55,43,45,49,42,29,37,17,47,26,47,47,23,40,20,40,56,48,53,52,41,33,49
846,70,47,31,38,56,44,40,53,35,39,49,27,19,43,18,36,20,51,49,26,42,27,49,53,54,57,49,39,21,49
847,68,43,36,29,46,50,42,51,38,42,33,36,26,35,21,48,21,58,47,28,46,20,49,52,46,51,49,48,19,53
848,62,54,26,41,54,45,44,53,41,37,36,35,22,42,18,50,28,51,51,24,36,26,44,60,44,54,48,39,22,44
849,59,47,36,27,46,49,41,55,33,39,38,43,26,44,17,45,40,57,48,18,34,25,40,52,44,59,46,46,26,51
850,66,50,40,36,57,49,40,49,32,43,39,39,24,45,24,44,22,54,43,21,34,22,35,56,50,50,44,46,19,58
851,64,49,36,20,50,47,46,61,35,39,45,37,27,42,23,47,26,57,46,16,40,20,49,40,51,57,49,49,18,45
852,60,53,31,34,44,50,39,60,29,39,43,39,29,37,19,45,39,51,37,27,41,19,40,56,58,50,45,47,25,45
853,57,48,35,25,54,44,38,51,36,41,32,41,24,45,19,43,32,46,42,25,41,28,56,59,50,50,52,49,21,47
854,64,48,32,19,49,51,41,48,32,37,37,35,24,38,22,47,25,55,42,27,45,21,48,55,53,52,52,46,27,59
855,59,48,40,25,48,44,47,52,30,38,41,31,36,38,13,39,18,60,49,37,41,19,48,48,61,48,48,45,33,47
856,64,57,33,24,56,46,36,56,33,50,38,39,21,44,20,45,25,46,47,19,38,20,54,44,53,50,49,51,23,50
857,64,50,24,35,53,45,38,47,40,39,33,35,37,38,18,46,21,60,43,25,44,21,46,52,54,57,44,50,21,51
858,58,55,33,27,57,45,36,51,41,35,34,36,30,46,16,42,36,55,49,16,47,21,41,58,53,62,41,42,21,47
859,55,49,30,29,52,39,46,51,26,44,33,34,29,46,24,45,26,47,43,24,43,33,39,60,53,59,46,45,27,54
860,63,46,31,23,49,45,45,58,34,42,36,36,26,39,13,48,26,52,50,29,41,22,42,53,59,52,49,51,22,49
861,60,49,33,31,51,39,43,50,44,50,29,36,26,45,14,43,28,57,46,23,45,26,43,47,53,62,52,48,17,41
862,61,52,36,20,55,51,42,48,43,43,33,42,28,44,27,45,24,52,42,24,41,27,44,50,47,56,47,45,12,50
863,65,36,42,30,49,45,41,54,36,45,33,39,21,43,34,48,24,52,43,20,40,29,46,51,55,51,44,46,20,49
864,66,39,31,30,54,48,38,51,31,43,43,44,24,46,25,42,28,47,42,20,41,20,39,60,55,58,50,46,22,48
865,64,49,43,28,53,44,44,53,41,39,37,39,30,35,27,40,25,58,49,25,41,27,46,44,50,50,47,41,17,45
866,69,47,28,32,50,46,34,56,35,47,39,42,21,41,18,44,27,59,46,28,39,20,44,48,53,51,44,42,25,56
867,64,51,30,29,47,50,40,58,34,42,41,43,17,39,23,39,25,49,49,19,42,17,41,57,60,52,48,48,27,50
868,64,48,33,25,43,47,46,53,27,42,36,40,24,49,23,33,26,53,48,35,44,23,42,53,58,57,45,43,24,47
869,64,47,33,29,41,51,37,50,34,40,34,39,20,45,25,42,22,55,48,19,44,25,51,52,55,49,55,47,28,50
870,66,41,27,34,43,51,42,53,36,34,35,36,27,42,23,41,23,55,46,29,40,23,48,53,55,53,48,57,17,53
871,63,46,37,32,55,35,43,55,27,34,38,40,28,48,22,42,23,49,41,35,42,26,45,55,52,52,52,41,24,49
872,61,44,31,30,49,51,47,58,45,41,40,42,25,43,15,43,27,43,43,22,42,20,46,47,56,53,45,47,22,53
873,64,52,32,23,50,41,40,54,40,42,30,43,26,36,25,44,36,54,38,32,37,26,48,49,56,56,46,46,17,48
874,66,53,35,27,43,51,46,47,39,41,49,32,23,44,27,45,20,50,45,16,45,18,42,55,43,59,43,46,36,45
875,64,51,28,29,45,46,49,55,38,39,40,36,22,42,21,40,26,57,43,19,41,19,51,50,53,60,45,42,29,51
876,65,44,30,33,45,44,46,48,36,43,40,37,27,53,16,53,23,49,45,23,33,20,45,58,52,55,50,52,17,49
877,59,48,37,22,47,50,41,51,28,38,38,32,27,49,33,44,24,49,43,31,43,25,48,51,57,53,53,42,22,46
878,64,39,28,29,52,48,39,54,33,39,41,27,20,45,22,42,33,52,43,30,52,25,41,53,54,54,52,44,27,49
879,67,46,35,34,51,46,40,56,24,43,31,36,29,43,28,47,26,49,53,19,35,19,49,51,51,56,45,47,28,47
880,60,46,37,31,53,42,42,57,32,39,40,33,25,47,18,48,27,51,45,23,42,20,54,52,53,52,53,42,22,45
881,67,42,41,29,53,46,39,53,28,40,39,40,24,52,23,45,20,59,41,35,42,18,41,50,47,57,52,49,16,43
882,64,50,26,22,44,48,48,53,35,45,35,37,25,44,30,38,23,56,43,29,38,19,47,57,50,51,45,50,28,51
883,67,49,44,21,50,49,41,58,38,43,41,30,22,49,30,43,19,52,42,20,41,17,42,58,46,56,43,52,21,47
884,63,48,39,24,53,51,40,53,32,38,41,35,21,43,19,43,25,47,38,36,41,24,43,56,53,50,52,49,24,50
885,68,45,34,28,56,53,37,56,37,36,45,34,18,37,26,43,27,58,45,32,35,22,48,42,56,50,48,41,23,51
886,64,44,29,24,47,42,39,53,32,42,44,44,26,47,21,39,28,56,43,29,45,25,37,54,53,56,51,45,22,50
887,65,51,36,26,51,45,42,50,44,41,39,40,21,46,18,46,27,48,46,22,42,25,39,48,54,53,50,41,29,46
888,60,45,40,29,49,44,43,45,32,45,41,40,27,39,26,39,26,56,48,26,41,19,51,53,56,46,48,44,26,47
889,65,46,31,35,50,44,45,50,37,39,44,36,22,48,17,48,25,53,45,25,43,24,44,51,49,51,51,41,23,49
